               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  16,            0.071157,            0.013626,           0.0072521,           0.0035283,                   1,             0.34886,             0.09775,             0.07304,            0.011129,           0.0044792,            0.009505,            0.009505,            0.009505
                  17,            0.069327,            0.012934,            0.006132,           0.0034765,                   1,             0.27896,            0.083715,            0.078039,            0.010672,            0.004314,            0.009472,            0.009472,            0.009472
                  18,             0.06852,            0.012536,            0.005928,           0.0029437,               0.875,              0.3939,            0.088009,            0.062047,            0.012791,           0.0036926,            0.009439,            0.009439,            0.009439
                  19,            0.063051,            0.012675,           0.0051224,            0.002568,                0.75,             0.31716,             0.03314,            0.073185,             0.01129,           0.0028366,            0.009406,            0.009406,            0.009406
                  20,            0.069971,            0.011857,           0.0044023,           0.0034108,                   1,            0.053687,            0.017392,            0.068595,            0.011971,            0.002626,            0.009373,            0.009373,            0.009373
                  21,            0.057024,            0.013475,           0.0037332,           0.0033572,                   1,              0.4246,             0.27001,            0.064642,            0.011866,           0.0021782,             0.00934,             0.00934,             0.00934
                  22,            0.062347,            0.013992,           0.0034116,           0.0033563,                   1,             0.12708,            0.030946,            0.065055,            0.012165,           0.0023758,            0.009307,            0.009307,            0.009307
                  23,            0.062058,            0.016736,           0.0033217,           0.0033586,                   1,             0.48382,             0.09661,            0.064876,            0.011702,           0.0022942,            0.009274,            0.009274,            0.009274
                  24,            0.051621,            0.012439,           0.0032969,           0.0033259,                   1,             0.35251,            0.058982,            0.074693,           0.0099754,           0.0025646,            0.009241,            0.009241,            0.009241
                  25,            0.062226,            0.011934,           0.0038491,           0.0033101,                   1,             0.61319,              0.2505,            0.055797,            0.012026,           0.0031616,            0.009208,            0.009208,            0.009208
                  26,            0.057475,            0.013509,           0.0037218,           0.0032997,                   1,             0.35597,             0.14129,            0.067212,            0.010777,           0.0029432,            0.009175,            0.009175,            0.009175
                  27,            0.057471,            0.011602,           0.0034711,             0.36454,             0.50002,             0.51642,               0.241,            0.055816,            0.011368,           0.0028542,            0.009142,            0.009142,            0.009142
                  28,            0.053192,            0.011853,           0.0035014,             0.78808,             0.41667,             0.60823,             0.18335,            0.054842,            0.011665,           0.0028412,            0.009109,            0.009109,            0.009109
                  29,            0.050885,            0.011088,           0.0034049,             0.83013,             0.41667,             0.63446,             0.34314,            0.048869,            0.012012,           0.0028748,            0.009076,            0.009076,            0.009076
                  30,            0.049651,            0.014677,           0.0037182,             0.79907,             0.41667,             0.77345,             0.36022,            0.055698,            0.011053,           0.0027527,            0.009043,            0.009043,            0.009043
                  31,            0.050359,            0.012713,           0.0037782,             0.91762,             0.33333,             0.66644,             0.32523,            0.046427,            0.011993,           0.0028553,             0.00901,             0.00901,             0.00901
                  32,            0.044009,            0.012617,           0.0026434,             0.77875,                0.25,             0.57913,             0.17486,            0.058357,            0.010416,           0.0028214,            0.008977,            0.008977,            0.008977
                  33,             0.05056,             0.01211,           0.0028736,             0.91568,             0.41667,             0.75983,             0.23393,            0.047896,             0.01125,           0.0029179,            0.008944,            0.008944,            0.008944
                  34,            0.046438,             0.01233,           0.0027111,             0.98795,             0.41667,             0.79567,              0.4795,            0.056187,             0.01004,           0.0029663,            0.008911,            0.008911,            0.008911
                  35,             0.04486,            0.013769,           0.0029483,             0.90997,             0.41667,             0.75263,             0.34113,             0.04899,            0.010643,           0.0038626,            0.008878,            0.008878,            0.008878
                  36,             0.04396,            0.010154,           0.0034563,             0.96004,             0.41667,             0.66637,             0.17343,            0.050643,            0.010592,           0.0040064,            0.008845,            0.008845,            0.008845
                  37,            0.049446,             0.01082,           0.0036283,             0.84453,             0.41667,             0.79079,             0.53404,            0.050956,            0.010218,           0.0042685,            0.008812,            0.008812,            0.008812
                  38,            0.048327,            0.010674,           0.0032177,             0.86588,             0.58678,             0.79168,             0.36415,            0.055353,           0.0096092,           0.0042231,            0.008779,            0.008779,            0.008779
                  39,            0.052627,           0.0098375,           0.0029205,             0.89923,             0.41667,             0.67688,             0.20425,            0.053348,           0.0097523,           0.0042236,            0.008746,            0.008746,            0.008746
                  40,            0.044202,            0.011695,           0.0025352,             0.81571,             0.63452,             0.87514,             0.31417,            0.055944,           0.0088634,            0.003754,            0.008713,            0.008713,            0.008713
                  41,             0.04879,             0.01112,           0.0024463,             0.81659,             0.63189,             0.91703,             0.41548,            0.043723,            0.010077,           0.0036978,             0.00868,             0.00868,             0.00868
                  42,            0.045795,            0.010497,           0.0024903,             0.68072,             0.67611,             0.63167,             0.34994,            0.053176,           0.0095387,           0.0036903,            0.008647,            0.008647,            0.008647
                  43,            0.045735,            0.013964,           0.0023172,             0.83017,             0.67837,             0.91794,             0.51558,            0.051431,           0.0090694,           0.0033731,            0.008614,            0.008614,            0.008614
                  44,            0.044102,            0.011027,           0.0022264,             0.86553,             0.68849,             0.91753,             0.53001,            0.042278,           0.0096359,           0.0034016,            0.008581,            0.008581,            0.008581
                  45,            0.040198,            0.011002,           0.0027529,             0.86935,             0.70909,             0.91808,             0.51128,            0.042079,           0.0096569,           0.0036097,            0.008548,            0.008548,            0.008548
                  46,            0.041388,            0.010962,           0.0025617,             0.37164,             0.41667,             0.59079,             0.27887,            0.050598,            0.008606,           0.0033312,            0.008515,            0.008515,            0.008515
                  47,            0.045422,           0.0083204,           0.0024325,             0.89562,             0.70389,             0.91929,             0.38889,            0.048397,           0.0089836,           0.0033951,            0.008482,            0.008482,            0.008482
                  48,             0.03766,            0.010332,           0.0025152,             0.89758,              0.7319,             0.91794,             0.46311,            0.048659,           0.0086842,           0.0034872,            0.008449,            0.008449,            0.008449
                  49,            0.044908,            0.011061,           0.0025254,             0.89547,             0.72884,             0.89203,             0.44685,            0.047119,           0.0087452,           0.0035215,            0.008416,            0.008416,            0.008416
                  50,            0.039896,           0.0085335,           0.0024039,             0.87534,             0.74886,             0.91755,             0.56225,            0.044206,           0.0089149,           0.0034756,            0.008383,            0.008383,            0.008383
                  51,            0.036393,           0.0099957,           0.0027761,             0.86871,             0.80058,              0.9172,             0.44876,            0.049551,           0.0083885,           0.0034975,             0.00835,             0.00835,             0.00835
                  52,            0.039776,           0.0096054,            0.002599,             0.87111,             0.82796,             0.88954,             0.51184,            0.040349,           0.0089245,           0.0036316,            0.008317,            0.008317,            0.008317
                  53,             0.03523,           0.0091904,           0.0032775,             0.85748,              0.8352,             0.88958,             0.36169,            0.042731,           0.0086842,           0.0035091,            0.008284,            0.008284,            0.008284
                  54,            0.039752,           0.0087178,           0.0025913,              0.8588,             0.86039,             0.90341,              0.4385,            0.044459,           0.0085125,            0.003434,            0.008251,            0.008251,            0.008251
                  55,            0.039671,            0.010107,           0.0022476,             0.87754,             0.90851,             0.90421,             0.54969,            0.039224,            0.008646,           0.0035151,            0.008218,            0.008218,            0.008218
                  56,            0.037523,           0.0089114,           0.0021742,             0.76369,             0.79167,             0.87826,             0.48874,            0.046725,            0.008007,           0.0031239,            0.008185,            0.008185,            0.008185
                  57,            0.041484,           0.0097667,           0.0020566,             0.86417,             0.91667,             0.90461,             0.39743,            0.039907,           0.0083284,           0.0031923,            0.008152,            0.008152,            0.008152
                  58,            0.036504,           0.0086393,           0.0017888,              0.8833,             0.89927,             0.88915,             0.52024,            0.042748,           0.0080547,           0.0034138,            0.008119,            0.008119,            0.008119
                  59,            0.038411,           0.0090099,           0.0018027,             0.87538,             0.91667,             0.88963,             0.46856,            0.037876,           0.0080462,           0.0033199,            0.008086,            0.008086,            0.008086
                  60,            0.038032,           0.0085582,           0.0019776,             0.86028,             0.91667,             0.89012,             0.52156,            0.040679,           0.0079517,           0.0032894,            0.008053,            0.008053,            0.008053
                  61,            0.034471,           0.0098957,           0.0019163,             0.87239,             0.91667,             0.88998,             0.64786,            0.034678,           0.0082207,           0.0032907,             0.00802,             0.00802,             0.00802
                  62,            0.032216,           0.0090005,           0.0019754,              0.8759,             0.91667,             0.90293,             0.55872,            0.040338,           0.0074492,           0.0033785,            0.007987,            0.007987,            0.007987
                  63,             0.03635,           0.0067829,           0.0018778,             0.76162,             0.91667,             0.90307,             0.57471,            0.040245,           0.0074701,             0.00336,            0.007954,            0.007954,            0.007954
                  64,            0.034291,           0.0093343,           0.0020059,               0.698,             0.79167,             0.83024,             0.44807,            0.043649,           0.0070658,           0.0033669,            0.007921,            0.007921,            0.007921
                  65,            0.041367,           0.0075359,           0.0019361,              0.7484,             0.91667,             0.82725,             0.51983,            0.040641,           0.0071516,           0.0034073,            0.007888,            0.007888,            0.007888
                  66,             0.03562,           0.0065769,            0.001944,              0.8443,             0.91667,             0.90268,             0.61646,            0.038389,           0.0072317,           0.0033184,            0.007855,            0.007855,            0.007855
                  67,            0.035488,           0.0079914,           0.0018485,             0.80501,             0.91667,             0.90128,             0.49441,            0.043801,           0.0068302,           0.0035278,            0.007822,            0.007822,            0.007822
                  68,            0.040736,           0.0072205,           0.0019302,             0.75144,             0.91667,             0.90135,             0.66498,            0.039855,           0.0071983,           0.0034781,            0.007789,            0.007789,            0.007789
                  69,            0.028143,           0.0073785,           0.0017342,             0.79809,             0.91667,             0.90142,             0.64185,            0.034435,           0.0075912,           0.0033089,            0.007756,            0.007756,            0.007756
                  70,            0.033047,           0.0092161,           0.0019007,             0.78621,             0.91667,             0.90134,             0.64179,            0.043051,           0.0067902,           0.0029638,            0.007723,            0.007723,            0.007723
                  71,            0.035917,            0.007493,           0.0019768,             0.75043,             0.91667,             0.82629,             0.46483,            0.037506,           0.0072184,           0.0029547,             0.00769,             0.00769,             0.00769
                  72,            0.034791,           0.0064324,           0.0017765,             0.73887,             0.91667,             0.90127,             0.66307,            0.040591,           0.0069818,           0.0028622,            0.007657,            0.007657,            0.007657
                  73,            0.034402,            0.008241,           0.0019207,              0.8449,             0.91667,              0.9013,             0.61413,            0.041139,           0.0069857,            0.002915,            0.007624,            0.007624,            0.007624
                  74,            0.036627,            0.007647,           0.0018098,              0.8716,             0.91667,             0.88711,             0.56121,            0.038759,           0.0070772,           0.0029905,            0.007591,            0.007591,            0.007591
                  75,            0.030902,           0.0071814,           0.0017584,             0.88039,             0.91667,             0.85959,             0.42069,            0.046249,           0.0065517,           0.0027906,            0.007558,            0.007558,            0.007558
                  76,              0.0378,           0.0066168,           0.0016251,             0.77168,             0.91667,             0.82376,             0.53015,            0.036749,           0.0069084,           0.0026478,            0.007525,            0.007525,            0.007525
                  77,            0.036823,           0.0066076,           0.0014502,             0.78571,             0.91667,             0.81204,             0.51109,            0.042173,           0.0067072,           0.0028006,            0.007492,            0.007492,            0.007492
                  78,            0.037146,            0.007543,           0.0016339,             0.73308,             0.91667,             0.82497,              0.5669,            0.040024,           0.0066624,           0.0023909,            0.007459,            0.007459,            0.007459
                  79,            0.036264,           0.0074758,           0.0014484,             0.87354,             0.91667,             0.88793,             0.53281,            0.035365,           0.0067787,           0.0025478,            0.007426,            0.007426,            0.007426
                  80,            0.031252,           0.0074951,           0.0016722,             0.85192,             0.91667,             0.88711,             0.54973,            0.041207,           0.0064592,           0.0026028,            0.007393,            0.007393,            0.007393
                  81,            0.036505,           0.0075813,           0.0015869,             0.85843,             0.91667,             0.88719,              0.6035,            0.033901,           0.0066299,           0.0028839,             0.00736,             0.00736,             0.00736
                  82,            0.032258,           0.0069353,           0.0018494,             0.85859,             0.91667,             0.90144,             0.55607,            0.037691,           0.0064793,           0.0029943,            0.007327,            0.007327,            0.007327
                  83,            0.032047,           0.0065931,           0.0017627,             0.88828,             0.91667,             0.90149,             0.54141,            0.042695,            0.006012,           0.0033066,            0.007294,            0.007294,            0.007294
                  84,            0.034053,           0.0064811,           0.0018675,             0.89073,             0.91667,             0.87408,             0.61408,            0.034591,           0.0063019,           0.0035234,            0.007261,            0.007261,            0.007261
                  85,            0.030913,            0.008002,           0.0019564,             0.88599,             0.91667,             0.87397,             0.47867,            0.035281,           0.0063505,           0.0037283,            0.007228,            0.007228,            0.007228
                  86,            0.032571,           0.0060655,           0.0018468,             0.79485,             0.90458,             0.85983,             0.49927,            0.038562,           0.0062761,           0.0037975,            0.007195,            0.007195,            0.007195
                  87,            0.032789,           0.0065488,           0.0017113,             0.88884,             0.91667,             0.85975,             0.60677,            0.034275,            0.006464,           0.0037701,            0.007162,            0.007162,            0.007162
                  88,            0.028659,            0.006808,           0.0016512,              0.8827,             0.91667,             0.87403,             0.50827,            0.038287,           0.0063162,            0.003558,            0.007129,            0.007129,            0.007129
                  89,             0.03501,           0.0073448,           0.0014155,             0.88221,             0.91667,             0.87416,             0.58003,            0.033248,           0.0066156,           0.0035084,            0.007096,            0.007096,            0.007096
                  90,            0.031623,            0.007586,           0.0014872,             0.88367,             0.91667,             0.87421,             0.58223,            0.036574,           0.0065613,           0.0034477,            0.007063,            0.007063,            0.007063
                  91,            0.034932,           0.0057914,           0.0014764,             0.86755,             0.91667,                0.86,             0.54788,            0.037912,           0.0064821,           0.0036762,             0.00703,             0.00703,             0.00703
                  92,            0.031572,           0.0064861,           0.0015719,             0.87766,             0.91667,             0.86009,             0.65242,            0.031272,           0.0068331,           0.0038431,            0.006997,            0.006997,            0.006997
                  93,            0.029066,            0.006754,           0.0015283,              0.8593,             0.91667,             0.84639,             0.62726,            0.036531,            0.006587,           0.0038683,            0.006964,            0.006964,            0.006964
                  94,            0.033501,           0.0068385,           0.0015378,             0.87559,             0.91667,             0.84627,             0.51043,            0.041083,           0.0062428,           0.0042046,            0.006931,            0.006931,            0.006931
                  95,            0.031395,           0.0060666,           0.0017757,              0.8807,             0.91667,             0.86002,             0.65356,             0.03126,           0.0066481,           0.0048367,            0.006898,            0.006898,            0.006898
                  96,            0.026192,           0.0079475,           0.0020235,             0.88934,             0.91667,             0.86008,             0.58408,            0.033457,           0.0062361,           0.0048435,            0.006865,            0.006865,            0.006865
                  97,            0.031782,           0.0060785,           0.0020391,             0.89093,             0.91667,             0.86002,             0.61171,             0.03249,           0.0062361,           0.0050772,            0.006832,            0.006832,            0.006832
                  98,            0.031353,           0.0058703,           0.0020762,             0.89726,             0.91667,             0.85991,              0.4571,            0.036503,           0.0059814,           0.0050896,            0.006799,            0.006799,            0.006799
                  99,            0.028188,           0.0067717,            0.001938,             0.71834,             0.91667,             0.83264,             0.48759,            0.035253,           0.0059395,           0.0049335,            0.006766,            0.006766,            0.006766
                 100,            0.031758,            0.005937,           0.0018885,             0.79945,             0.91667,             0.84931,             0.63467,            0.033403,           0.0060329,           0.0050116,            0.006733,            0.006733,            0.006733
                 101,            0.030057,           0.0062435,           0.0017444,             0.89707,             0.91298,             0.87439,             0.59555,            0.033416,           0.0059385,           0.0048401,              0.0067,              0.0067,              0.0067
                 102,            0.032053,           0.0062025,           0.0021397,              0.8867,             0.90663,             0.87421,             0.66152,             0.03055,            0.006155,           0.0042805,            0.006667,            0.006667,            0.006667
                 103,            0.028323,           0.0066354,            0.001956,             0.88328,             0.90795,              0.8742,             0.69199,            0.032757,           0.0059872,           0.0040779,            0.006634,            0.006634,            0.006634
                 104,            0.024429,           0.0061522,           0.0017559,             0.88178,             0.90452,             0.87405,             0.59024,            0.034362,           0.0059071,           0.0034298,            0.006601,            0.006601,            0.006601
                 105,            0.032418,           0.0059394,           0.0016324,             0.88182,             0.90368,             0.87398,              0.6493,              0.0302,           0.0060377,           0.0033785,            0.006568,            0.006568,            0.006568
                 106,            0.030241,           0.0061015,           0.0014048,             0.84899,             0.89914,             0.87402,             0.67525,            0.034942,           0.0058231,           0.0031479,            0.006535,            0.006535,            0.006535
                 107,            0.030627,           0.0073093,           0.0012863,             0.77791,             0.90901,             0.84894,             0.66699,            0.033982,           0.0058403,            0.002891,            0.006502,            0.006502,            0.006502
                 108,             0.03058,            0.005383,           0.0013986,             0.88358,             0.90286,               0.874,             0.63477,            0.031617,           0.0060301,           0.0028963,            0.006469,            0.006469,            0.006469
                 109,            0.027909,           0.0063816,           0.0013516,             0.87601,             0.90163,             0.87394,             0.61212,            0.033987,           0.0060911,           0.0029156,            0.006436,            0.006436,            0.006436
                 110,            0.029958,           0.0060027,           0.0014138,             0.89316,             0.90365,             0.88745,              0.6501,             0.03223,           0.0062046,           0.0029112,            0.006403,            0.006403,            0.006403
                 111,            0.030388,           0.0052317,           0.0014365,             0.89556,             0.90291,             0.91577,             0.61137,            0.032398,            0.006278,           0.0030384,             0.00637,             0.00637,             0.00637
                 112,            0.024771,           0.0070034,           0.0015998,             0.90151,             0.90241,             0.90156,             0.69982,            0.037762,           0.0058546,            0.003034,            0.006337,            0.006337,            0.006337
                 113,            0.032246,           0.0062449,           0.0015193,             0.90511,             0.90646,              0.8874,             0.65462,            0.031566,           0.0059156,           0.0029301,            0.006304,            0.006304,            0.006304
                 114,            0.029591,           0.0058025,           0.0016267,             0.89866,             0.90689,             0.88738,             0.63051,            0.032654,           0.0059061,           0.0029339,            0.006271,            0.006271,            0.006271
                 115,            0.028208,           0.0061233,           0.0014623,             0.91463,             0.87572,             0.91576,             0.64265,            0.033008,           0.0057821,           0.0026535,            0.006238,            0.006238,            0.006238
                 116,            0.028389,           0.0061843,           0.0015612,             0.88929,             0.90411,             0.91572,             0.69942,            0.031003,           0.0059147,           0.0025881,            0.006205,            0.006205,            0.006205
                 117,            0.024317,           0.0059404,           0.0015816,             0.88349,             0.90274,              0.9157,             0.59585,            0.032656,           0.0059834,           0.0025019,            0.006172,            0.006172,            0.006172
                 118,             0.02837,           0.0078088,           0.0013481,             0.87703,             0.90335,             0.91568,             0.63804,            0.033901,           0.0058079,           0.0025633,            0.006139,            0.006139,            0.006139
                 119,            0.029538,           0.0060492,             0.00144,              0.8776,             0.90281,             0.91577,             0.57991,             0.03229,           0.0059347,           0.0025221,            0.006106,            0.006106,            0.006106
                 120,            0.023235,           0.0064032,           0.0012807,             0.87998,             0.90561,             0.90154,             0.63557,            0.034447,           0.0055161,           0.0026081,            0.006073,            0.006073,            0.006073
                 121,            0.032192,           0.0056458,           0.0013099,             0.88646,              0.8972,             0.90164,             0.61693,             0.03351,           0.0054588,           0.0026419,             0.00604,             0.00604,             0.00604
                 122,            0.029756,           0.0058668,           0.0011679,             0.88726,             0.90954,             0.91582,             0.70688,             0.03206,           0.0055237,           0.0027077,            0.006007,            0.006007,            0.006007
                 123,            0.026514,           0.0058876,            0.001437,             0.89453,             0.90944,             0.91621,             0.71928,            0.030681,            0.005517,           0.0028088,            0.005974,            0.005974,            0.005974
                 124,            0.025307,           0.0056595,           0.0015503,             0.89557,               0.911,             0.90226,              0.6516,            0.029429,           0.0056515,           0.0028629,            0.005941,            0.005941,            0.005941
                 125,            0.025076,           0.0051908,           0.0015701,             0.89814,             0.90878,             0.90234,             0.70363,            0.030094,           0.0056095,           0.0029541,            0.005908,            0.005908,            0.005908
                 126,            0.025611,           0.0062018,            0.001453,             0.89705,             0.91076,             0.90216,             0.65434,            0.034155,           0.0055742,           0.0029638,            0.005875,            0.005875,            0.005875
                 127,            0.027822,           0.0055759,           0.0015399,              0.9004,             0.90853,             0.90223,             0.73019,            0.027087,           0.0058155,           0.0029482,            0.005842,            0.005842,            0.005842
                 128,             0.02144,           0.0068971,           0.0014164,             0.89437,             0.90884,             0.90208,             0.63092,            0.035618,              0.0056,           0.0028006,            0.005809,            0.005809,            0.005809
                 129,            0.030872,           0.0052788,           0.0013713,             0.89719,             0.90938,             0.90216,             0.71062,            0.027018,           0.0057611,           0.0027954,            0.005776,            0.005776,            0.005776
                 130,            0.027742,           0.0056273,           0.0013961,             0.90641,             0.91667,              0.9023,              0.5989,            0.033793,            0.005578,           0.0027439,            0.005743,            0.005743,            0.005743
                 131,            0.024972,           0.0053904,           0.0012535,             0.90101,             0.91667,             0.90229,             0.70354,            0.029647,           0.0057535,           0.0026316,             0.00571,             0.00571,             0.00571
                 132,            0.024359,           0.0062563,           0.0012031,             0.90482,             0.91667,             0.90244,             0.70713,            0.028915,           0.0057936,           0.0026869,            0.005677,            0.005677,            0.005677
                 133,            0.024456,           0.0052984,           0.0011386,             0.89351,              0.9104,             0.88816,             0.61535,            0.032255,           0.0057459,           0.0026812,            0.005644,            0.005644,            0.005644
                 134,            0.028025,           0.0055263,           0.0011404,             0.90257,             0.91299,             0.88843,             0.51278,            0.036435,           0.0055714,            0.002807,            0.005611,            0.005611,            0.005611
                 135,            0.025723,           0.0049999,           0.0011665,             0.89852,             0.91317,             0.90262,             0.58397,            0.030963,           0.0058327,           0.0028194,            0.005578,            0.005578,            0.005578
                 136,            0.023191,           0.0064197,           0.0012283,             0.89992,             0.91667,             0.88831,             0.53744,            0.035343,            0.005743,           0.0028868,            0.005545,            0.005545,            0.005545
                 137,            0.028232,           0.0062988,           0.0010979,             0.89915,             0.91667,             0.88873,             0.70596,            0.029861,           0.0058746,           0.0028584,            0.005512,            0.005512,            0.005512
                 138,            0.025278,             0.00586,           0.0012606,             0.90447,             0.91667,             0.88861,             0.69899,            0.030322,            0.005867,           0.0029768,            0.005479,            0.005479,            0.005479
                 139,            0.023214,           0.0060219,           0.0011367,             0.89959,             0.90769,             0.88886,             0.65018,            0.033432,           0.0058546,           0.0029509,            0.005446,            0.005446,            0.005446
                 140,            0.026217,           0.0046766,           0.0010562,              0.9047,             0.91008,             0.87563,             0.72417,            0.027692,           0.0059376,           0.0030998,            0.005413,            0.005413,            0.005413
                 141,            0.026409,           0.0055929,           0.0011082,             0.90514,             0.90609,             0.87576,             0.66832,            0.032876,           0.0057631,           0.0030487,             0.00538,             0.00538,             0.00538
                 142,            0.028077,             0.00548,           0.0012091,             0.90145,             0.90209,             0.87497,             0.66245,            0.035483,           0.0055037,           0.0032127,            0.005347,            0.005347,            0.005347
                 143,            0.028743,           0.0062362,           0.0013597,             0.90349,             0.90534,             0.87486,             0.66157,            0.031821,           0.0056105,           0.0034451,            0.005314,            0.005314,            0.005314
                 144,            0.023919,           0.0054191,           0.0012365,             0.89968,             0.90571,              0.8609,             0.56896,            0.033708,            0.005475,           0.0034916,            0.005281,            0.005281,            0.005281
                 145,             0.02703,           0.0052171,           0.0013296,              0.8943,             0.90609,              0.8749,             0.72694,             0.02711,           0.0055876,           0.0035986,            0.005248,            0.005248,            0.005248
                 146,            0.021888,           0.0058243,           0.0014016,             0.89669,             0.90857,             0.88844,             0.73541,            0.030066,           0.0053806,           0.0035534,            0.005215,            0.005215,            0.005215
                 147,            0.025024,           0.0056669,           0.0012372,              0.8935,               0.909,             0.88807,             0.61019,            0.033117,           0.0052719,           0.0035427,            0.005182,            0.005182,            0.005182
                 148,             0.02595,           0.0054549,            0.001317,             0.89417,              0.9077,             0.88776,             0.67111,            0.029895,           0.0053616,           0.0034912,            0.005149,            0.005149,            0.005149
                 149,            0.023269,           0.0060143,           0.0013516,             0.90106,               0.913,             0.88787,             0.66975,            0.029213,           0.0053291,           0.0035242,            0.005116,            0.005116,            0.005116
                 150,             0.02551,           0.0058898,           0.0013059,              0.8979,             0.90768,             0.88788,             0.65579,            0.031048,           0.0053539,           0.0033559,            0.005083,            0.005083,            0.005083
                 151,             0.02558,           0.0057258,           0.0011446,             0.89205,             0.90798,             0.88784,              0.6474,            0.030104,           0.0054026,            0.003301,             0.00505,             0.00505,             0.00505
                 152,            0.021964,           0.0060527,           0.0012973,             0.89173,             0.90818,             0.88867,             0.70164,            0.029102,           0.0053205,           0.0028805,            0.005017,            0.005017,            0.005017
                 153,            0.023852,           0.0048899,           0.0010745,             0.89123,             0.90722,             0.88846,             0.64483,              0.0278,            0.005374,           0.0028107,            0.004984,            0.004984,            0.004984
                 154,            0.022771,           0.0052692,           0.0010277,             0.89329,             0.90862,             0.88867,             0.68351,            0.029032,           0.0052061,           0.0027463,            0.004951,            0.004951,            0.004951
                 155,            0.020448,            0.005186,          0.00091024,             0.89412,             0.90829,             0.88857,             0.59058,            0.031667,           0.0052357,           0.0025771,            0.004918,            0.004918,            0.004918
                 156,            0.024771,           0.0055746,          0.00096939,             0.89319,             0.90967,             0.90267,             0.70765,            0.028528,           0.0052404,           0.0025768,            0.004885,            0.004885,            0.004885
                 157,            0.021241,           0.0062043,          0.00097892,             0.89746,             0.91212,             0.88881,             0.75524,            0.027972,           0.0051155,           0.0025367,            0.004852,            0.004852,            0.004852
                 158,            0.023047,           0.0058802,          0.00094445,             0.90033,             0.91258,             0.88893,              0.7369,            0.028587,           0.0051346,           0.0024139,            0.004819,            0.004819,            0.004819
                 159,             0.02222,           0.0055504,          0.00099578,             0.90306,             0.91389,             0.88881,             0.78335,            0.027435,           0.0051003,           0.0024433,            0.004786,            0.004786,            0.004786
                 160,            0.020383,            0.005593,          0.00093824,             0.90239,             0.91667,             0.88809,             0.69976,            0.028578,           0.0051174,           0.0024681,            0.004753,            0.004753,            0.004753
