               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.018664,           0.0050324,           0.0082735,             0.93432,             0.93266,             0.97137,             0.83617,           0.0071484,           0.0021072,           0.0027659,            0.009076,            0.009076,            0.009076
                  30,            0.018825,           0.0051464,           0.0086869,             0.95742,             0.97474,             0.97398,             0.82892,           0.0074389,           0.0021258,           0.0021502,            0.009043,            0.009043,            0.009043
                  31,            0.018515,           0.0051678,           0.0091627,             0.95329,             0.95004,             0.98294,             0.85454,           0.0072701,           0.0021571,            0.002005,             0.00901,             0.00901,             0.00901
                  32,            0.018569,           0.0050012,           0.0089909,             0.91584,             0.97901,             0.98034,             0.85357,              0.0067,           0.0020419,           0.0022053,            0.008977,            0.008977,            0.008977
                  33,            0.018146,            0.004826,           0.0083496,             0.96487,             0.97673,             0.97757,             0.83312,             0.00687,           0.0020452,           0.0021625,            0.008944,            0.008944,            0.008944
                  34,            0.017925,           0.0048416,             0.00929,             0.96127,              0.9685,             0.98116,             0.84668,           0.0069298,           0.0019992,           0.0020059,            0.008911,            0.008911,            0.008911
                  35,            0.017844,           0.0049847,           0.0086095,             0.97279,             0.95651,             0.98016,             0.85166,           0.0062761,           0.0019537,           0.0033141,            0.008878,            0.008878,            0.008878
                  36,            0.017714,            0.004847,           0.0079407,             0.93602,             0.92306,             0.96921,             0.84261,           0.0065272,           0.0019177,           0.0029405,            0.008845,            0.008845,            0.008845
                  37,            0.017197,           0.0047951,           0.0089438,             0.95464,             0.93073,             0.97608,             0.82279,           0.0069559,            0.002056,           0.0032049,            0.008812,            0.008812,            0.008812
                  38,            0.017787,           0.0050346,            0.008469,             0.96939,             0.96074,             0.98315,             0.84991,           0.0067333,           0.0019909,           0.0021153,            0.008779,            0.008779,            0.008779
                  39,            0.017824,           0.0049694,           0.0084797,             0.93836,             0.97978,             0.98794,             0.84785,           0.0073344,           0.0020547,           0.0025858,            0.008746,            0.008746,            0.008746
                  40,            0.017361,           0.0049081,           0.0088599,             0.97815,             0.94817,             0.98289,             0.85401,           0.0069424,           0.0019631,           0.0020027,            0.008713,            0.008713,            0.008713
                  41,            0.017001,            0.004875,           0.0088227,             0.97238,             0.97215,             0.98412,             0.86069,           0.0067446,           0.0019953,           0.0021879,             0.00868,             0.00868,             0.00868
                  42,            0.017283,           0.0047383,           0.0082189,             0.98769,             0.98241,             0.99168,             0.85886,           0.0068986,           0.0019166,           0.0018076,            0.008647,            0.008647,            0.008647
                  43,            0.016578,           0.0047048,           0.0075554,             0.98296,             0.96388,             0.98718,             0.85401,           0.0067131,           0.0019278,             0.00197,            0.008614,            0.008614,            0.008614
                  44,            0.017236,            0.004724,           0.0076227,             0.98076,             0.97399,              0.9921,             0.86238,           0.0067108,           0.0019124,           0.0017726,            0.008581,            0.008581,            0.008581
                  45,            0.016977,           0.0047339,           0.0068773,             0.98529,             0.95346,             0.99017,             0.86244,           0.0066482,           0.0019524,           0.0016645,            0.008548,            0.008548,            0.008548
                  46,            0.016788,           0.0047066,           0.0067654,             0.96728,              0.9741,             0.99107,              0.8668,           0.0065499,            0.001907,            0.002049,            0.008515,            0.008515,            0.008515
                  47,            0.016753,           0.0046408,           0.0061304,             0.96832,             0.96335,             0.98895,              0.8635,           0.0064748,           0.0019379,           0.0021349,            0.008482,            0.008482,            0.008482
                  48,            0.016892,           0.0048955,           0.0079133,             0.98466,             0.96632,             0.99211,             0.87222,           0.0065211,           0.0019046,           0.0017524,            0.008449,            0.008449,            0.008449
                  49,            0.017085,            0.004642,           0.0075917,             0.94932,             0.98223,             0.98278,             0.85533,           0.0066198,           0.0019269,           0.0018506,            0.008416,            0.008416,            0.008416
                  50,            0.016636,           0.0047069,            0.007002,             0.96923,             0.97605,             0.98546,              0.8563,            0.006419,           0.0019701,           0.0018485,            0.008383,            0.008383,            0.008383
                  51,             0.01653,           0.0047195,            0.007699,             0.96787,              0.9743,             0.98943,             0.86721,           0.0062092,           0.0019926,           0.0023767,             0.00835,             0.00835,             0.00835
                  52,            0.016362,           0.0046684,           0.0066416,             0.95686,             0.94671,              0.9823,             0.84837,           0.0064179,           0.0019272,           0.0020229,            0.008317,            0.008317,            0.008317
                  53,            0.015909,           0.0045975,           0.0071238,             0.98162,             0.95399,             0.98451,             0.86419,           0.0065455,           0.0018414,           0.0020871,            0.008284,            0.008284,            0.008284
                  54,            0.016094,           0.0045958,           0.0079575,              0.9446,             0.95645,             0.96745,             0.83388,            0.006779,           0.0019091,           0.0034163,            0.008251,            0.008251,            0.008251
                  55,            0.016262,            0.004658,           0.0081087,             0.93552,             0.98572,              0.9903,             0.85775,           0.0065986,           0.0019594,           0.0017451,            0.008218,            0.008218,            0.008218
                  56,            0.016212,            0.004602,           0.0081533,             0.95502,             0.96406,             0.98598,             0.87082,           0.0061176,           0.0018774,           0.0017488,            0.008185,            0.008185,            0.008185
                  57,            0.016126,           0.0046619,           0.0085405,             0.94749,             0.96292,             0.97698,             0.85622,           0.0062742,           0.0019137,           0.0026233,            0.008152,            0.008152,            0.008152
                  58,            0.016411,           0.0047148,            0.007012,             0.97761,              0.9539,             0.98605,             0.86022,            0.006033,           0.0018951,           0.0018721,            0.008119,            0.008119,            0.008119
                  59,            0.016232,           0.0045775,           0.0068721,             0.96189,             0.96788,             0.98286,             0.86651,           0.0062252,           0.0019158,           0.0021589,            0.008086,            0.008086,            0.008086
                  60,             0.01567,           0.0045669,           0.0066564,             0.97438,             0.94975,             0.98511,             0.85577,           0.0064399,           0.0018684,           0.0019714,            0.008053,            0.008053,            0.008053
                  61,            0.016102,           0.0045562,           0.0059055,             0.96578,             0.96368,             0.98405,             0.85592,            0.005804,           0.0018218,           0.0021502,             0.00802,             0.00802,             0.00802
                  62,            0.015855,           0.0045197,           0.0075393,             0.96602,             0.97051,             0.98574,             0.86153,           0.0060745,            0.001825,           0.0018649,            0.007987,            0.007987,            0.007987
                  63,            0.015825,           0.0045253,           0.0071752,             0.95155,             0.95629,             0.97551,             0.85062,           0.0062747,           0.0018979,           0.0022344,            0.007954,            0.007954,            0.007954
                  64,            0.016017,           0.0044775,           0.0061932,             0.97048,             0.95651,             0.98471,             0.86415,           0.0061606,           0.0019187,           0.0018961,            0.007921,            0.007921,            0.007921
                  65,            0.016009,           0.0044932,           0.0076315,             0.97269,             0.97727,             0.98896,             0.86385,           0.0062766,           0.0018886,            0.001701,            0.007888,            0.007888,            0.007888
                  66,            0.015964,           0.0046031,           0.0072942,             0.93497,             0.98277,             0.99019,             0.86927,            0.006257,            0.001995,           0.0019074,            0.007855,            0.007855,            0.007855
                  67,            0.015852,           0.0044043,           0.0064119,              0.9718,             0.96274,             0.98599,             0.86799,           0.0059194,           0.0019225,           0.0021839,            0.007822,            0.007822,            0.007822
                  68,            0.015556,           0.0046086,           0.0067103,             0.98799,             0.96537,             0.98916,             0.85529,           0.0060075,           0.0018675,           0.0014926,            0.007789,            0.007789,            0.007789
                  69,            0.014977,           0.0044627,           0.0069438,             0.96262,             0.96482,             0.98595,             0.86459,           0.0063271,           0.0017641,           0.0018831,            0.007756,            0.007756,            0.007756
                  70,            0.015549,           0.0044187,           0.0068384,              0.9796,             0.96368,             0.98666,             0.86912,           0.0058055,           0.0018444,           0.0020217,            0.007723,            0.007723,            0.007723
                  71,            0.015616,           0.0044047,           0.0064882,             0.98492,             0.94012,             0.98035,             0.86496,           0.0059293,           0.0017971,           0.0026277,             0.00769,             0.00769,             0.00769
                  72,             0.01509,           0.0044766,           0.0070265,             0.96355,             0.97618,             0.98586,             0.86226,           0.0059986,           0.0017583,           0.0018974,            0.007657,            0.007657,            0.007657
                  73,            0.015405,           0.0044108,           0.0063129,              0.9895,              0.9637,             0.99095,             0.87931,           0.0058878,           0.0018647,           0.0016902,            0.007624,            0.007624,            0.007624
                  74,            0.015029,           0.0043698,           0.0060809,             0.96538,             0.97051,             0.98294,             0.86715,           0.0056383,           0.0017593,           0.0018568,            0.007591,            0.007591,            0.007591
                  75,            0.015275,           0.0043182,           0.0048849,             0.97319,             0.96483,             0.98867,             0.86517,           0.0061923,           0.0018091,           0.0018034,            0.007558,            0.007558,            0.007558
                  76,            0.015076,           0.0044839,           0.0056713,             0.96239,             0.96879,             0.98518,             0.87592,           0.0057418,            0.001808,           0.0021418,            0.007525,            0.007525,            0.007525
                  77,            0.014992,           0.0043396,           0.0054842,             0.98185,             0.95346,             0.98617,              0.8666,           0.0060494,           0.0018026,           0.0017982,            0.007492,            0.007492,            0.007492
                  78,             0.01539,           0.0042848,           0.0064556,              0.9762,             0.95919,             0.98839,              0.8713,           0.0060249,            0.001871,           0.0017196,            0.007459,            0.007459,            0.007459
                  79,            0.014709,           0.0045759,           0.0068813,             0.97973,             0.96483,             0.98607,             0.87135,           0.0060383,            0.001718,           0.0016791,            0.007426,            0.007426,            0.007426
                  80,            0.015209,           0.0043327,           0.0063572,             0.97039,              0.9741,              0.9902,             0.86719,           0.0056661,           0.0018067,           0.0015555,            0.007393,            0.007393,            0.007393
                  81,            0.014696,           0.0043241,           0.0073002,             0.97289,             0.97149,             0.98813,             0.86382,           0.0059206,           0.0017696,           0.0015746,             0.00736,             0.00736,             0.00736
                  82,            0.014549,           0.0042368,           0.0050457,             0.96909,             0.97978,             0.98808,             0.87181,           0.0062442,           0.0018028,           0.0019067,            0.007327,            0.007327,            0.007327
                  83,            0.014477,           0.0041248,           0.0056377,             0.97533,             0.96973,             0.98886,             0.87044,           0.0057987,           0.0017943,           0.0015164,            0.007294,            0.007294,            0.007294
                  84,            0.014503,           0.0040996,            0.005438,             0.97789,               0.967,             0.98982,             0.87647,           0.0057865,           0.0018258,           0.0019609,            0.007261,            0.007261,            0.007261
                  85,            0.014661,            0.004178,           0.0067613,             0.96207,             0.96133,             0.97312,             0.85084,           0.0060302,           0.0018891,           0.0028459,            0.007228,            0.007228,            0.007228
                  86,            0.014983,           0.0044088,           0.0058716,              0.9571,              0.9586,             0.98281,             0.86873,           0.0061114,            0.001823,           0.0017402,            0.007195,            0.007195,            0.007195
                  87,            0.014741,            0.004318,           0.0060436,             0.96817,             0.96804,             0.98412,             0.86299,            0.006221,           0.0018228,           0.0017245,            0.007162,            0.007162,            0.007162
                  88,            0.014581,           0.0043645,            0.004966,             0.96948,             0.98031,             0.98765,             0.87367,           0.0055803,           0.0017883,           0.0017955,            0.007129,            0.007129,            0.007129
                  89,            0.014771,           0.0042234,           0.0065008,             0.97198,             0.98241,             0.98627,             0.87058,           0.0059084,           0.0017931,           0.0014922,            0.007096,            0.007096,            0.007096
                  90,            0.015022,            0.004406,           0.0056352,             0.97887,             0.95992,             0.98962,             0.86383,            0.006006,           0.0018836,            0.001684,            0.007063,            0.007063,            0.007063
                  91,            0.014532,           0.0043731,           0.0061589,             0.98372,             0.97385,             0.98547,             0.86175,           0.0061958,           0.0018077,           0.0016679,             0.00703,             0.00703,             0.00703
                  92,            0.014629,           0.0042629,            0.005594,             0.98108,             0.97744,             0.98842,             0.87034,           0.0058323,           0.0017803,           0.0013852,            0.006997,            0.006997,            0.006997
                  93,            0.014451,           0.0043514,           0.0057973,             0.96532,              0.9881,             0.98853,             0.87017,           0.0056817,            0.001753,           0.0014019,            0.006964,            0.006964,            0.006964
                  94,            0.014725,           0.0042428,           0.0058364,             0.96711,             0.98317,             0.98645,             0.87024,           0.0059606,           0.0017681,           0.0014626,            0.006931,            0.006931,            0.006931
                  95,            0.014417,           0.0041899,           0.0051215,             0.98726,             0.97673,             0.98662,              0.8619,           0.0061934,           0.0016821,            0.001543,            0.006898,            0.006898,            0.006898
                  96,            0.014566,           0.0042809,           0.0057964,             0.98607,             0.97181,             0.98777,             0.86379,            0.005981,           0.0017762,           0.0015106,            0.006865,            0.006865,            0.006865
                  97,             0.01449,           0.0041563,           0.0056503,             0.95162,             0.98635,              0.9871,             0.87582,           0.0056742,           0.0017422,           0.0017242,            0.006832,            0.006832,            0.006832
                  98,            0.014698,           0.0041867,           0.0065375,             0.97979,             0.97566,             0.98984,             0.87043,           0.0057549,           0.0017374,            0.001762,            0.006799,            0.006799,            0.006799
                  99,            0.014068,           0.0042636,           0.0054183,             0.96903,             0.97961,             0.98723,             0.86642,           0.0057127,           0.0017795,           0.0014497,            0.006766,            0.006766,            0.006766
                 100,            0.014126,           0.0042016,           0.0045984,             0.96557,             0.98281,             0.98683,             0.87085,           0.0057781,           0.0018199,            0.001537,            0.006733,            0.006733,            0.006733
                 101,            0.014419,           0.0042902,           0.0054597,             0.98145,             0.95346,             0.98787,             0.87417,           0.0055923,           0.0017532,           0.0015482,              0.0067,              0.0067,              0.0067
                 102,            0.014127,           0.0042001,           0.0058596,             0.97103,             0.97051,             0.98734,              0.8693,           0.0057295,            0.001725,           0.0019032,            0.006667,            0.006667,            0.006667
                 103,            0.014467,           0.0043057,           0.0062934,             0.96278,             0.98509,             0.98235,             0.86418,            0.005693,           0.0017897,           0.0016113,            0.006634,            0.006634,            0.006634
                 104,            0.014001,           0.0041688,           0.0045285,             0.96554,              0.9741,             0.98755,             0.87421,           0.0057715,           0.0017566,           0.0015334,            0.006601,            0.006601,            0.006601
                 105,            0.014119,           0.0041381,           0.0051245,             0.95596,             0.98681,             0.98759,             0.87523,           0.0056154,           0.0017606,           0.0016176,            0.006568,            0.006568,            0.006568
                 106,            0.013941,           0.0041865,           0.0068064,             0.97562,             0.97029,             0.98426,              0.8678,           0.0055464,           0.0017886,           0.0017501,            0.006535,            0.006535,            0.006535
                 107,            0.014229,           0.0041599,           0.0058366,             0.98224,             0.96827,             0.98889,              0.8773,           0.0056572,           0.0017658,           0.0012822,            0.006502,            0.006502,            0.006502
                 108,            0.014283,           0.0042965,           0.0054395,             0.98879,             0.96261,             0.98631,             0.87562,           0.0056826,           0.0018272,           0.0014486,            0.006469,            0.006469,            0.006469
                 109,            0.013892,           0.0040042,            0.004081,             0.98341,             0.96222,             0.98725,             0.87285,           0.0057167,           0.0018135,           0.0014748,            0.006436,            0.006436,            0.006436
                 110,            0.014026,           0.0041139,           0.0041828,               0.962,             0.98663,             0.98584,             0.87348,           0.0057754,            0.001837,           0.0015014,            0.006403,            0.006403,            0.006403
                 111,             0.01435,            0.004099,           0.0061993,             0.96212,              0.9682,             0.97944,             0.86111,           0.0056645,           0.0017162,            0.001719,             0.00637,             0.00637,             0.00637
                 112,            0.014077,           0.0044614,           0.0043688,             0.97673,             0.96887,             0.98767,              0.8725,            0.005602,            0.001804,           0.0014554,            0.006337,            0.006337,            0.006337
                 113,            0.014064,           0.0040254,           0.0044966,             0.95479,             0.98707,             0.98837,              0.8744,           0.0058328,           0.0017531,           0.0015083,            0.006304,            0.006304,            0.006304
                 114,            0.013515,           0.0040105,           0.0047225,              0.9885,             0.96672,             0.98971,             0.87381,             0.00565,           0.0017118,           0.0015391,            0.006271,            0.006271,            0.006271
                 115,            0.013819,            0.004183,           0.0051348,             0.98467,             0.95525,             0.98731,             0.87023,           0.0055314,           0.0017598,           0.0015698,            0.006238,            0.006238,            0.006238
                 116,            0.013875,           0.0042652,           0.0052381,             0.98632,             0.97465,             0.98635,             0.86824,           0.0055433,            0.001793,            0.001467,            0.006205,            0.006205,            0.006205
                 117,            0.013728,           0.0042308,           0.0046153,             0.97848,             0.96916,             0.98817,             0.87737,           0.0054878,           0.0017577,           0.0015079,            0.006172,            0.006172,            0.006172
                 118,            0.014099,           0.0041756,           0.0062554,             0.97786,             0.96409,             0.98781,               0.882,           0.0054464,           0.0017276,           0.0014961,            0.006139,            0.006139,            0.006139
                 119,            0.013801,           0.0041443,           0.0055036,             0.96357,             0.98549,             0.98553,             0.86911,           0.0056103,           0.0017082,           0.0016592,            0.006106,            0.006106,            0.006106
                 120,            0.013765,            0.004091,           0.0053027,             0.98602,             0.97071,             0.98882,             0.87589,           0.0059748,           0.0017503,           0.0014129,            0.006073,            0.006073,            0.006073
                 121,            0.014028,           0.0041431,            0.004537,             0.98596,             0.96483,             0.98652,             0.86621,           0.0059271,           0.0017566,           0.0016285,             0.00604,             0.00604,             0.00604
                 122,            0.013516,           0.0040668,           0.0045308,             0.98623,             0.97208,             0.99077,             0.87449,           0.0058213,           0.0017221,           0.0015385,            0.006007,            0.006007,            0.006007
                 123,            0.013614,           0.0041021,           0.0057294,             0.97795,             0.98013,             0.98952,             0.87615,           0.0056545,           0.0016584,            0.001468,            0.005974,            0.005974,            0.005974
                 124,            0.013349,           0.0040942,            0.004355,             0.97536,             0.97673,             0.98719,             0.87751,           0.0057058,           0.0016577,           0.0015649,            0.005941,            0.005941,            0.005941
                 125,            0.014053,           0.0042184,           0.0053403,             0.97421,             0.97513,             0.98753,             0.87684,           0.0055867,            0.001673,           0.0014775,            0.005908,            0.005908,            0.005908
                 126,            0.013333,            0.004103,           0.0054403,             0.98479,             0.95708,             0.98397,             0.87842,           0.0054725,           0.0016785,           0.0016102,            0.005875,            0.005875,            0.005875
                 127,            0.013213,           0.0039881,           0.0044488,             0.99036,             0.97105,              0.9867,             0.87329,           0.0055668,           0.0017453,           0.0015713,            0.005842,            0.005842,            0.005842
                 128,            0.013798,             0.00412,           0.0049976,             0.97771,             0.97673,             0.98755,             0.88006,           0.0054046,           0.0017059,           0.0015286,            0.005809,            0.005809,            0.005809
                 129,             0.01374,           0.0040476,           0.0039722,             0.96323,               0.987,             0.98927,              0.8822,           0.0054946,           0.0016575,           0.0014242,            0.005776,            0.005776,            0.005776
                 130,            0.013179,           0.0040251,           0.0049022,             0.97862,             0.97673,             0.98638,             0.87872,           0.0056467,           0.0016593,           0.0013992,            0.005743,            0.005743,            0.005743
                 131,            0.013601,           0.0040551,           0.0047969,             0.98973,             0.97673,             0.98875,             0.87128,           0.0056348,           0.0016611,           0.0014001,             0.00571,             0.00571,             0.00571
                 132,            0.013233,           0.0041733,           0.0043051,             0.97303,             0.97562,             0.98675,             0.87546,           0.0055386,           0.0016782,           0.0016104,            0.005677,            0.005677,            0.005677
                 133,            0.013141,           0.0039308,           0.0046785,             0.99455,             0.97673,             0.99096,             0.88368,            0.005628,           0.0016797,           0.0014894,            0.005644,            0.005644,            0.005644
                 134,            0.013652,           0.0039558,           0.0040219,             0.99381,             0.97463,             0.99112,             0.88348,           0.0055758,           0.0016755,           0.0012956,            0.005611,            0.005611,            0.005611
                 135,            0.013292,           0.0039523,           0.0041884,             0.99463,              0.9747,             0.99072,             0.87575,            0.005518,           0.0016423,           0.0013677,            0.005578,            0.005578,            0.005578
                 136,            0.013095,           0.0040507,           0.0047184,             0.99276,             0.97464,             0.99026,             0.88052,           0.0054394,           0.0016932,           0.0014748,            0.005545,            0.005545,            0.005545
                 137,            0.013293,           0.0040262,           0.0040175,             0.98595,              0.9691,             0.98887,             0.88005,           0.0054337,           0.0017066,           0.0014601,            0.005512,            0.005512,            0.005512
                 138,            0.012822,           0.0039157,           0.0048874,             0.98067,             0.97393,             0.98909,             0.87701,           0.0055201,            0.001712,           0.0014187,            0.005479,            0.005479,            0.005479
                 139,            0.013141,           0.0039648,           0.0043129,             0.98846,             0.96643,             0.98766,             0.87035,           0.0054872,           0.0016402,           0.0015054,            0.005446,            0.005446,            0.005446
                 140,            0.013246,           0.0039445,           0.0049165,             0.97905,             0.96158,             0.98627,             0.88023,           0.0054881,           0.0016782,           0.0015024,            0.005413,            0.005413,            0.005413
                 141,            0.013174,           0.0041269,           0.0050066,             0.99402,             0.96435,             0.98842,             0.87949,           0.0053887,           0.0017128,           0.0014995,             0.00538,             0.00538,             0.00538
                 142,            0.012959,           0.0040305,            0.005171,             0.99174,             0.96724,             0.98755,             0.87538,           0.0057627,           0.0016537,           0.0013624,            0.005347,            0.005347,            0.005347
                 143,            0.012728,           0.0039423,           0.0043266,             0.97199,             0.98241,             0.98728,             0.88317,           0.0057946,           0.0017066,            0.001324,            0.005314,            0.005314,            0.005314
                 144,            0.013163,           0.0039152,           0.0042602,             0.96178,             0.97119,             0.98201,             0.87675,           0.0056048,           0.0016988,           0.0015832,            0.005281,            0.005281,            0.005281
                 145,            0.013408,           0.0038511,           0.0041287,             0.97643,             0.95386,              0.9791,             0.87582,           0.0055355,           0.0016677,           0.0018743,            0.005248,            0.005248,            0.005248
                 146,            0.013098,           0.0039287,           0.0046249,             0.97025,             0.95758,             0.98274,             0.87449,           0.0054548,           0.0016488,           0.0015132,            0.005215,            0.005215,            0.005215
                 147,            0.012819,           0.0040571,           0.0042753,             0.98827,             0.97673,             0.98758,             0.87683,           0.0055584,           0.0016481,           0.0014037,            0.005182,            0.005182,            0.005182
                 148,            0.013373,           0.0040096,           0.0050681,             0.98236,              0.9706,              0.9895,             0.87489,           0.0054258,           0.0017178,           0.0014181,            0.005149,            0.005149,            0.005149
                 149,            0.013115,           0.0039017,           0.0043634,             0.97871,             0.97673,             0.99002,             0.87845,           0.0053418,            0.001684,           0.0012814,            0.005116,            0.005116,            0.005116
                 150,            0.013083,           0.0039184,            0.004322,             0.98735,             0.97673,             0.99032,             0.88075,           0.0055306,           0.0016992,           0.0013105,            0.005083,            0.005083,            0.005083
                 151,            0.013049,           0.0039992,           0.0039662,             0.98248,             0.97861,               0.989,             0.88092,           0.0055913,           0.0016922,           0.0014021,             0.00505,             0.00505,             0.00505
                 152,            0.013215,           0.0041079,           0.0041941,             0.98693,             0.97673,             0.98643,             0.87179,           0.0053431,            0.001696,           0.0014653,            0.005017,            0.005017,            0.005017
                 153,            0.012945,           0.0039615,           0.0049824,             0.98391,             0.96415,             0.98848,             0.87771,           0.0053466,           0.0016433,           0.0013802,            0.004984,            0.004984,            0.004984
                 154,            0.012706,           0.0039422,           0.0037599,             0.98901,             0.96243,             0.98229,             0.87413,           0.0055679,           0.0017002,           0.0016024,            0.004951,            0.004951,            0.004951
                 155,            0.012698,            0.004014,           0.0041613,              0.9717,             0.97032,              0.9837,             0.87587,           0.0053795,            0.001731,           0.0015349,            0.004918,            0.004918,            0.004918
                 156,            0.013015,            0.003934,           0.0047145,             0.98821,              0.9694,             0.98991,              0.8815,           0.0054168,           0.0016943,           0.0013988,            0.004885,            0.004885,            0.004885
                 157,            0.012889,           0.0038806,            0.004202,             0.98895,             0.96051,             0.98485,             0.88662,           0.0053736,           0.0016849,            0.001452,            0.004852,            0.004852,            0.004852
                 158,            0.012588,           0.0039588,           0.0045912,             0.97552,             0.96491,             0.98955,             0.87805,           0.0054896,           0.0017245,           0.0014648,            0.004819,            0.004819,            0.004819
