                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.39498,                0.55181,                0.86902,                0.79896,                0.71453,                0.64599,                 0.6077,                0.31844,                0.39927,                0.78215,              0.0006065,              0.0006065,              0.0006065
                    159,                0.39938,                0.59214,                0.87945,                 0.8478,                0.63071,                0.60951,                 0.5747,                0.31849,                0.43151,                0.78002,             0.00060238,             0.00060238,             0.00060238
                    160,                0.38575,                0.52306,                0.86477,                0.78997,                0.66667,                0.62842,                0.59398,                 0.3107,                0.40947,                0.77939,             0.00059825,             0.00059825,             0.00059825
                    161,                0.38954,                0.54178,                0.86584,                0.80222,                0.69843,                0.63502,                0.60594,                0.31055,                0.41725,                 0.7776,             0.00059413,             0.00059413,             0.00059413
                    162,                 0.4049,                0.57416,                0.88249,                0.77504,                 0.6875,                0.65418,                0.61918,                0.33316,                0.43669,                0.77908,                0.00059,                0.00059,                0.00059
                    163,                0.40251,                0.55254,                0.88685,                 0.8122,                0.63348,                0.61288,                0.58458,                  0.332,                   0.46,                0.78117,             0.00058588,             0.00058588,             0.00058588
                    164,                0.39682,                 0.5614,                0.87239,                0.80773,                0.70536,                0.65029,                0.61918,                0.31518,                 0.4073,                0.77819,             0.00058175,             0.00058175,             0.00058175
                    165,                0.38522,                0.53655,                0.87041,                0.80654,                0.67614,                0.63482,                0.59919,                0.32266,                0.42344,                0.78264,             0.00057763,             0.00057763,             0.00057763
                    166,                  0.391,                0.50324,                0.87526,                 0.8036,                0.64585,                0.58833,                0.55255,                0.32907,                0.50278,                0.78711,              0.0005735,              0.0005735,              0.0005735
                    167,                0.40417,                0.53675,                0.87616,                0.87588,                0.63324,                0.68149,                0.63502,                0.33186,                 0.4085,                0.77745,             0.00056938,             0.00056938,             0.00056938
                    168,                0.40497,                0.51102,                0.87744,                0.81756,                0.65956,                0.65215,                0.61065,                0.33431,                0.39387,                0.78203,             0.00056525,             0.00056525,             0.00056525
                    169,                0.41512,                0.53255,                0.88828,                0.79559,                0.60052,                0.57531,                0.54047,                0.35041,                0.50156,                0.79772,             0.00056112,             0.00056112,             0.00056112
                    170,                0.41757,                0.54938,                0.88379,                0.81767,                0.68452,                0.60997,                0.57574,                0.33636,                0.42145,                 0.7824,               0.000557,               0.000557,               0.000557
                    171,                0.41067,                0.57484,                0.88185,                0.84547,                0.64182,                0.63135,                0.59381,                0.33247,                0.43075,                0.77872,             0.00055287,             0.00055287,             0.00055287
                    172,                0.39456,                0.55568,                  0.885,                0.88075,                0.64537,                0.66216,                0.62578,                0.31479,                0.38996,                0.77769,             0.00054875,             0.00054875,             0.00054875
                    173,                0.40331,                0.52934,                0.88849,                0.44845,                0.67883,                0.63733,                0.60699,                0.30961,                0.47617,                0.77983,             0.00054463,             0.00054463,             0.00054463
                    174,                0.39174,                0.52141,                0.87786,                0.85942,                0.66964,                0.64443,                0.60608,                0.33627,                0.42351,                0.78874,              0.0005405,              0.0005405,              0.0005405
                    175,                0.40401,                0.53955,                0.87747,                 0.8608,                0.67375,                0.66103,                0.62861,                0.32071,                0.39509,                0.77645,             0.00053638,             0.00053638,             0.00053638
                    176,                0.37771,                0.50754,                0.86755,                0.79313,                0.68681,                 0.6221,                0.59075,                0.32022,                0.40675,                0.77953,             0.00053225,             0.00053225,             0.00053225
                    177,                0.38541,                0.53592,                0.86515,                0.86308,                0.62202,                0.67453,                0.64554,                0.30583,                0.38102,                0.77349,             0.00052812,             0.00052812,             0.00052812
                    178,                0.38736,                0.50139,                 0.8563,                0.82273,                0.69574,                0.61883,                 0.5825,                0.32225,                0.42952,                 0.7796,               0.000524,               0.000524,               0.000524
                    179,                0.38575,                0.52195,                0.87501,                0.80582,                0.65206,                0.65311,                0.61323,                0.31481,                0.41762,                0.77914,             0.00051988,             0.00051988,             0.00051988
                    180,                0.38547,                0.49453,                0.87209,                0.88778,                0.59516,                0.64903,                0.61704,                0.31094,                0.39427,                0.77747,             0.00051575,             0.00051575,             0.00051575
                    181,                 0.3805,                0.55175,                0.87133,                0.87712,                0.66369,                0.66827,                0.62947,                0.31073,                0.41279,                0.77677,             0.00051163,             0.00051163,             0.00051163
                    182,                0.38741,                 0.5622,                0.86316,                0.83046,                0.69284,                0.67912,                 0.6392,                0.33769,                0.42342,                0.78017,              0.0005075,              0.0005075,              0.0005075
                    183,                0.38031,                0.51208,                0.87307,                0.83684,                0.67514,                0.67275,                0.63209,                0.31879,                0.37214,                0.77804,             0.00050337,             0.00050337,             0.00050337
                    184,                0.39395,                0.55544,                0.87896,                0.81306,                0.71715,                0.67167,                0.63582,                0.31334,                0.40902,                0.77938,             0.00049925,             0.00049925,             0.00049925
                    185,                0.40472,                0.50935,                 0.8785,                0.80588,                 0.6875,                0.63405,                0.59845,                0.30625,                0.41394,                0.77549,             0.00049513,             0.00049513,             0.00049513
                    186,                0.39473,                0.54245,                0.88038,                0.84019,                0.59226,                0.63763,                 0.6047,                0.30235,                0.49875,                0.77377,               0.000491,               0.000491,               0.000491
                    187,                0.39205,                0.52985,                0.87367,                0.78912,                0.68496,                0.61453,                 0.5811,                  0.308,                0.45643,                0.77784,             0.00048687,             0.00048687,             0.00048687
                    188,                0.37233,                0.53957,                0.86211,                0.73732,                 0.9375,                0.87892,                0.81548,                0.32068,                0.41034,                0.77514,             0.00048275,             0.00048275,             0.00048275
                    189,                0.38181,                0.49539,                0.86641,                0.71957,                0.99764,                0.90242,                0.84453,                0.31609,                0.35292,                0.77585,             0.00047863,             0.00047863,             0.00047863
                    190,                0.38411,                0.49893,                0.86159,                 0.8548,                0.66113,                0.65477,                0.61866,                0.32549,                0.37646,                0.78777,              0.0004745,              0.0004745,              0.0004745
                    191,                0.36664,                0.47354,                0.86387,                0.88922,                0.64286,                0.66858,                0.63332,                 0.3109,                0.37098,                0.77419,             0.00047038,             0.00047038,             0.00047038
                    192,                0.38435,                0.53402,                0.88455,                0.85154,                0.66661,                0.65986,                0.62458,                0.31279,                0.40096,                0.77529,             0.00046625,             0.00046625,             0.00046625
                    193,                0.37692,                0.51606,                0.86113,                0.88318,                0.66608,                0.67825,                0.64567,                0.31699,                0.40415,                0.78295,             0.00046212,             0.00046212,             0.00046212
                    194,                 0.3766,                0.50965,                0.86658,                0.80728,                0.68216,                0.73426,                 0.6882,                0.32444,                0.38306,                0.78346,               0.000458,               0.000458,               0.000458
                    195,                0.37736,                0.52153,                0.88032,                0.82087,                0.67991,                0.65675,                0.62595,                 0.3092,                0.39245,                0.77728,             0.00045388,             0.00045388,             0.00045388
                    196,                0.37928,                0.49923,                 0.8617,                0.90137,                0.61512,                0.66482,                0.63339,                 0.3076,                0.37917,                0.78064,             0.00044975,             0.00044975,             0.00044975
                    197,                0.38069,                 0.5141,                0.85987,                0.60494,                0.64286,                0.66849,                0.62974,                0.31184,                0.38968,                0.77817,             0.00044563,             0.00044563,             0.00044563
                    198,                  0.368,                0.51889,                0.86262,                0.93621,                0.59642,                0.68434,                0.63905,                0.31631,                0.37582,                0.77298,              0.0004415,              0.0004415,              0.0004415
                    199,                0.38135,                0.53211,                0.86039,                0.85191,                0.65705,                0.66944,                0.63724,                0.30889,                0.38058,                0.77248,             0.00043738,             0.00043738,             0.00043738
                    200,                0.38367,                0.52647,                0.86496,                 0.6545,                0.60943,                 0.6742,                0.63362,                0.32784,                0.38764,                0.77603,             0.00043325,             0.00043325,             0.00043325
                    201,                0.38083,                0.52539,                0.87939,                0.80774,                0.69652,                0.68179,                0.64489,                0.30597,                 0.3901,                0.77052,             0.00042912,             0.00042912,             0.00042912
                    202,                0.38403,                0.49082,                0.87653,                0.90483,                0.59158,                0.68125,                0.64254,                0.31258,                0.39605,                0.77037,               0.000425,               0.000425,               0.000425
                    203,                0.37129,                0.49656,                0.87131,                0.87343,                0.59868,                 0.6583,                0.62526,                0.29762,                0.41686,                0.76788,             0.00042087,             0.00042087,             0.00042087
                    204,                0.37346,                0.49979,                 0.8641,                0.86935,                0.59158,                0.65504,                 0.6221,                0.30699,                0.37717,                0.77356,             0.00041675,             0.00041675,             0.00041675
                    205,                0.37394,                 0.4903,                0.85756,                0.81765,                0.63605,                 0.6381,                0.60245,                0.29986,                0.43176,                0.77357,             0.00041263,             0.00041263,             0.00041263
                    206,                0.37028,                0.46952,                0.86421,                 0.7691,                0.66667,                0.63748,                0.60792,                0.30119,                  0.376,                0.76982,              0.0004085,              0.0004085,              0.0004085
                    207,                0.38812,                0.48435,                0.87568,                0.56172,                0.71658,                0.64703,                0.61377,                  0.305,                0.40149,                0.77198,             0.00040438,             0.00040438,             0.00040438
                    208,                0.36087,                0.50341,                0.86877,                0.81663,                0.69966,                0.64762,                0.61591,                0.29557,                0.39181,                0.77045,             0.00040025,             0.00040025,             0.00040025
                    209,                 0.3648,                0.48832,                0.86053,                0.84108,                0.63497,                0.63838,                0.61379,                0.29469,                0.37184,                0.76865,             0.00039613,             0.00039613,             0.00039613
                    210,                 0.3708,                0.48387,                0.87114,                0.58936,                0.64583,                0.64816,                0.61812,                0.30804,                0.38864,                0.77505,               0.000392,               0.000392,               0.000392
                    211,                0.36698,                0.50278,                0.85265,                0.68524,                 0.5968,                0.68478,                0.65102,                0.29399,                0.36295,                0.77281,             0.00038788,             0.00038788,             0.00038788
                    212,                0.36628,                0.46902,                0.87031,                0.57707,                 0.6875,                0.69482,                0.66265,                0.29369,                0.37711,                0.77334,             0.00038375,             0.00038375,             0.00038375
                    213,                0.37441,                0.47011,                0.86584,                0.87718,                0.62012,                0.67507,                0.63267,                0.31061,                0.37182,                0.77539,             0.00037962,             0.00037962,             0.00037962
                    214,                  0.379,                0.47473,                0.86077,                0.58771,                0.63691,                0.65119,                0.62379,                0.29697,                0.38556,                0.77165,              0.0003755,              0.0003755,              0.0003755
                    215,                0.37586,                 0.4689,                0.85915,                0.56998,                0.66877,                0.62078,                0.59678,                0.29184,                 0.3924,                0.76747,             0.00037138,             0.00037138,             0.00037138
                    216,                0.36162,                0.45408,                0.85649,                0.59438,                0.62202,                0.65531,                0.62944,                0.29092,                0.38134,                 0.7687,             0.00036725,             0.00036725,             0.00036725
                    217,                0.36594,                0.46639,                0.85403,                0.54995,                0.67262,                0.61388,                0.58621,                0.31187,                0.44518,                 0.7811,             0.00036313,             0.00036313,             0.00036313
                    218,                0.36307,                0.47662,                0.86123,                0.83037,                0.64583,                0.64892,                0.62509,                0.29265,                0.40516,                0.76555,               0.000359,               0.000359,               0.000359
                    219,                0.35235,                 0.4726,                0.84994,                0.56687,                0.72294,                0.66357,                0.63091,                0.30033,                0.41208,                0.76755,             0.00035487,             0.00035487,             0.00035487
                    220,                0.36585,                 0.4687,                0.86604,                0.93662,                0.58475,                0.66672,                0.63836,                0.29731,                0.36744,                0.76875,             0.00035075,             0.00035075,             0.00035075
                    221,                0.36038,                0.45502,                0.87218,                0.60007,                0.60714,                0.63131,                0.60312,                0.28792,                  0.475,                0.76926,             0.00034663,             0.00034663,             0.00034663
                    222,                 0.3595,                0.48323,                0.86948,                0.87654,                0.63929,                0.65228,                0.61732,                0.29879,                0.37874,                 0.7724,              0.0003425,              0.0003425,              0.0003425
                    223,                0.34871,                 0.4541,                0.84772,                 0.5822,                0.66124,                0.66449,                0.63678,                0.29905,                0.37245,                0.77006,             0.00033838,             0.00033838,             0.00033838
                    224,                0.36102,                0.48679,                0.86469,                 0.9518,                0.63622,                0.68581,                 0.6518,                0.30227,                0.37895,                0.76931,             0.00033425,             0.00033425,             0.00033425
                    225,                0.36469,                0.50789,                0.86505,                0.91866,                0.64286,                0.67795,                  0.641,                 0.2971,                0.37133,                0.76918,             0.00033013,             0.00033013,             0.00033013
                    226,                0.36188,                0.49373,                0.86222,                0.82382,                0.70536,                0.66845,                0.63504,                0.31855,                  0.378,                0.77571,               0.000326,               0.000326,               0.000326
                    227,                0.36425,                0.46908,                 0.8624,                0.92944,                0.60248,                0.68424,                0.64831,                0.30045,                0.36501,                0.76945,             0.00032188,             0.00032188,             0.00032188
                    228,                0.36796,                0.45886,                0.86918,                0.90021,                0.60038,                0.71999,                0.68214,                0.29785,                0.35841,                0.76979,             0.00031775,             0.00031775,             0.00031775
                    229,                0.37506,                0.48715,                 0.8674,                0.82012,                 0.6362,                0.65995,                0.64029,                0.29153,                0.44133,                 0.7669,             0.00031362,             0.00031362,             0.00031362
                    230,                0.36347,                0.46096,                0.86253,                 0.9221,                 0.5684,                0.66392,                0.63976,                0.30307,                0.38142,                0.76977,              0.0003095,              0.0003095,              0.0003095
                    231,                0.36873,                0.48315,                0.85491,                   0.83,                0.63097,                  0.652,                0.62356,                0.29427,                 0.4059,                0.76768,             0.00030538,             0.00030538,             0.00030538
                    232,                0.36271,                0.47339,                0.86034,                0.90121,                0.60937,                0.67841,                 0.6484,                0.28564,                0.35874,                0.76536,             0.00030125,             0.00030125,             0.00030125
                    233,                0.36759,                0.49797,                0.86077,                0.84905,                0.68556,                0.74622,                0.70553,                0.30658,                0.38285,                0.76956,             0.00029713,             0.00029713,             0.00029713
                    234,                0.34293,                0.47117,                0.85829,                0.92777,                0.60556,                0.67743,                 0.6417,                0.29976,                0.36997,                0.77342,               0.000293,               0.000293,               0.000293
                    235,                  0.354,                0.48387,                0.84823,                0.92021,                0.59158,                0.66948,                0.63609,                0.30358,                0.41821,                0.77185,             0.00028888,             0.00028888,             0.00028888
                    236,                0.35801,                0.46813,                0.85079,                0.57148,                  0.625,                0.60678,                0.57559,                0.29959,                0.46079,                0.76965,             0.00028475,             0.00028475,             0.00028475
                    237,                0.35228,                0.44608,                0.85297,                 0.9591,                0.58205,                0.67015,                0.63706,                0.30885,                0.36936,                0.77232,             0.00028063,             0.00028063,             0.00028063
                    238,                 0.3645,                0.48063,                0.85858,                0.58211,                0.64286,                0.65198,                0.62108,                0.29005,                0.38736,                0.76749,              0.0002765,              0.0002765,              0.0002765
                    239,                  0.366,                0.49586,                  0.871,                0.90333,                0.61819,                0.64964,                0.61577,                0.30156,                0.37247,                0.77062,             0.00027237,             0.00027237,             0.00027237
