               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.029387,            0.011221,           0.0021227,             0.82375,             0.98977,             0.91167,             0.56653,           0.0084435,           0.0068263,            0.001527,            0.008944,            0.008944,            0.008944
                  34,            0.028695,            0.010638,           0.0021795,             0.98042,                   1,               0.995,             0.50531,            0.010675,           0.0061894,           0.0008585,            0.008911,            0.008911,            0.008911
                  35,            0.024468,            0.009725,           0.0017313,             0.98187,                   1,               0.995,             0.80659,           0.0067784,           0.0051082,           0.0005331,            0.008878,            0.008878,            0.008878
                  36,             0.02569,            0.010768,            0.002274,             0.98493,                   1,               0.995,             0.51039,            0.009566,            0.005484,          0.00049152,            0.008845,            0.008845,            0.008845
                  37,            0.023769,           0.0095709,           0.0029066,             0.98361,                   1,               0.995,             0.71907,           0.0071373,            0.004473,           0.0004364,            0.008812,            0.008812,            0.008812
                  38,            0.023497,            0.009981,           0.0028833,             0.73899,                   1,             0.88464,             0.54135,            0.013126,           0.0050184,          0.00042315,            0.008779,            0.008779,            0.008779
                  39,             0.02736,            0.010609,            0.002417,              0.9861,             0.98569,               0.995,             0.58094,            0.011839,           0.0058595,           0.0004426,            0.008746,            0.008746,            0.008746
                  40,            0.028337,            0.011045,           0.0020195,             0.98221,                   1,               0.995,             0.77831,           0.0088484,           0.0055084,          0.00041294,            0.008713,            0.008713,            0.008713
                  41,            0.023867,           0.0092665,            0.002426,             0.98142,             0.98413,               0.995,             0.57891,            0.010601,           0.0049333,          0.00039921,             0.00868,             0.00868,             0.00868
                  42,            0.023604,            0.010297,           0.0016602,             0.98676,             0.97955,               0.995,             0.66824,           0.0087268,           0.0049537,          0.00038977,            0.008647,            0.008647,            0.008647
                  43,            0.023913,           0.0099231,           0.0018246,             0.98678,             0.98436,               0.995,             0.54451,            0.010538,           0.0049012,          0.00042171,            0.008614,            0.008614,            0.008614
                  44,            0.024002,            0.010365,            0.001645,             0.98606,                   1,               0.995,             0.77898,           0.0067356,           0.0046977,          0.00055676,            0.008581,            0.008581,            0.008581
                  45,            0.021942,           0.0098716,           0.0029538,             0.98644,             0.98199,               0.995,              0.6014,            0.012741,           0.0058146,          0.00057755,            0.008548,            0.008548,            0.008548
                  46,            0.021815,            0.010569,           0.0017238,             0.98516,             0.98239,               0.995,              0.5952,           0.0097857,           0.0061103,          0.00061646,            0.008515,            0.008515,            0.008515
                  47,            0.024058,           0.0099011,           0.0014979,             0.97669,                   1,               0.995,             0.69565,           0.0080057,           0.0053874,          0.00060692,            0.008482,            0.008482,            0.008482
                  48,            0.023009,           0.0098744,           0.0025197,             0.98466,                   1,               0.995,             0.63659,           0.0093164,           0.0051491,          0.00068855,            0.008449,            0.008449,            0.008449
                  49,             0.01857,           0.0089929,            0.001372,             0.98292,                   1,               0.995,             0.80478,           0.0092695,           0.0044833,          0.00047207,            0.008416,            0.008416,            0.008416
                  50,            0.023288,            0.009825,           0.0027802,             0.98649,                   1,               0.995,             0.78575,           0.0051794,           0.0039239,          0.00037575,            0.008383,            0.008383,            0.008383
                  51,            0.020969,           0.0090846,           0.0021131,             0.97886,                   1,               0.995,             0.63785,            0.015531,           0.0048628,          0.00032206,             0.00835,             0.00835,             0.00835
                  52,             0.02458,           0.0096872,           0.0012639,              0.9685,             0.99876,               0.995,             0.70488,           0.0096987,           0.0045551,          0.00036955,            0.008317,            0.008317,            0.008317
                  53,            0.023426,           0.0089522,           0.0012771,              0.9525,                   1,               0.995,             0.73362,           0.0093293,            0.004789,          0.00036688,            0.008284,            0.008284,            0.008284
                  54,            0.022846,           0.0093309,            0.001134,             0.96104,                   1,               0.995,             0.76681,           0.0060124,           0.0048417,          0.00041943,            0.008251,            0.008251,            0.008251
                  55,            0.026213,           0.0093188,           0.0015756,             0.97157,                   1,               0.995,              0.6772,           0.0090665,           0.0049474,          0.00046024,            0.008218,            0.008218,            0.008218
                  56,            0.023313,            0.009456,           0.0020231,             0.97548,                   1,               0.995,             0.80146,           0.0049566,            0.004392,          0.00061665,            0.008185,            0.008185,            0.008185
                  57,            0.016856,           0.0087384,            0.001614,             0.98736,                   1,               0.995,             0.75682,           0.0094106,           0.0042546,          0.00043211,            0.008152,            0.008152,            0.008152
                  58,            0.019443,           0.0095871,           0.0020659,             0.98563,                   1,               0.995,             0.84651,           0.0077474,           0.0045848,           0.0004611,            0.008119,            0.008119,            0.008119
                  59,            0.021799,           0.0088624,           0.0012186,             0.98761,                   1,               0.995,             0.78518,           0.0083271,           0.0041524,          0.00035181,            0.008086,            0.008086,            0.008086
                  60,             0.02581,           0.0096242,           0.0012015,             0.97777,                   1,               0.995,             0.84607,           0.0044121,           0.0041604,          0.00039158,            0.008053,            0.008053,            0.008053
                  61,            0.018347,           0.0087762,           0.0012962,             0.97551,                   1,               0.995,             0.71256,           0.0084036,           0.0041335,           0.0003438,             0.00802,             0.00802,             0.00802
                  62,            0.021392,           0.0088926,           0.0012789,             0.96685,                   1,               0.995,             0.74499,           0.0047116,           0.0036381,          0.00034075,            0.007987,            0.007987,            0.007987
                  63,            0.022617,             0.01002,           0.0014208,             0.97712,                   1,               0.995,             0.74709,           0.0080275,           0.0038311,          0.00035648,            0.007954,            0.007954,            0.007954
                  64,            0.020555,           0.0094728,          0.00093365,             0.97788,                   1,               0.995,             0.78549,           0.0052265,           0.0036709,           0.0003973,            0.007921,            0.007921,            0.007921
                  65,             0.01864,           0.0091319,           0.0012137,             0.98159,                   1,               0.995,             0.84468,           0.0041638,           0.0035931,          0.00039721,            0.007888,            0.007888,            0.007888
                  66,            0.020466,           0.0086565,           0.0010185,             0.98297,                   1,               0.995,             0.80747,           0.0050037,             0.00357,          0.00032473,            0.007855,            0.007855,            0.007855
                  67,            0.023931,            0.009057,           0.0024213,             0.98564,                   1,               0.995,             0.76329,           0.0077913,           0.0039204,          0.00029116,            0.007822,            0.007822,            0.007822
                  68,            0.020183,           0.0086055,           0.0018685,             0.97221,                   1,               0.995,              0.8302,           0.0049808,           0.0035473,          0.00027819,            0.007789,            0.007789,            0.007789
                  69,            0.020964,            0.008848,           0.0020651,             0.96987,                   1,               0.995,             0.75295,            0.008119,           0.0039104,          0.00031071,            0.007756,            0.007756,            0.007756
                  70,             0.01852,           0.0085593,           0.0012894,             0.96823,                   1,               0.995,             0.81972,           0.0061486,           0.0038647,          0.00031691,            0.007723,            0.007723,            0.007723
                  71,            0.019335,           0.0086459,            0.001131,             0.97481,                   1,               0.995,              0.8489,           0.0048566,           0.0033955,          0.00030107,             0.00769,             0.00769,             0.00769
                  72,            0.017187,           0.0089333,           0.0009849,             0.97864,                   1,               0.995,             0.76712,           0.0061778,           0.0036111,          0.00026827,            0.007657,            0.007657,            0.007657
                  73,            0.022314,            0.008453,            0.002112,             0.97389,                   1,               0.995,              0.7584,           0.0062855,           0.0038378,          0.00028238,            0.007624,            0.007624,            0.007624
                  74,            0.018603,           0.0093682,           0.0010575,             0.97296,                   1,               0.995,             0.85863,           0.0072031,           0.0042762,          0.00028124,            0.007591,            0.007591,            0.007591
                  75,            0.020649,           0.0090273,           0.0011227,             0.98575,                   1,               0.995,             0.83803,           0.0057966,            0.003865,          0.00024776,            0.007558,            0.007558,            0.007558
                  76,            0.019929,           0.0084951,          0.00090559,              0.9886,                   1,               0.995,             0.75456,           0.0094748,           0.0043546,          0.00024796,            0.007525,            0.007525,            0.007525
                  77,            0.016211,           0.0084218,          0.00090784,             0.98737,                   1,               0.995,             0.79764,           0.0058712,            0.003776,          0.00030537,            0.007492,            0.007492,            0.007492
                  78,            0.017654,           0.0084575,          0.00098485,              0.9837,                   1,               0.995,             0.68384,           0.0083449,           0.0038902,          0.00037088,            0.007459,            0.007459,            0.007459
                  79,            0.020914,           0.0090578,           0.0015255,             0.97725,                   1,               0.995,             0.74725,           0.0050607,           0.0036408,          0.00047588,            0.007426,            0.007426,            0.007426
                  80,            0.019092,           0.0084164,           0.0014306,             0.95159,                   1,               0.995,             0.72858,           0.0059908,           0.0037661,          0.00047836,            0.007393,            0.007393,            0.007393
                  81,            0.018336,           0.0077425,           0.0023861,             0.98339,                   1,               0.995,             0.73075,           0.0065746,           0.0037841,          0.00037336,             0.00736,             0.00736,             0.00736
                  82,            0.018444,           0.0085895,           0.0013776,             0.98198,                   1,               0.995,             0.76302,            0.004988,           0.0037403,          0.00032921,            0.007327,            0.007327,            0.007327
                  83,              0.0158,           0.0078198,           0.0011161,             0.98786,                   1,               0.995,             0.81751,            0.006873,           0.0034645,          0.00029707,            0.007294,            0.007294,            0.007294
                  84,            0.018133,           0.0082245,           0.0010501,             0.98761,                   1,               0.995,             0.75204,           0.0056394,           0.0034155,          0.00030546,            0.007261,            0.007261,            0.007261
                  85,            0.022026,           0.0083408,           0.0012383,              0.9878,                   1,               0.995,             0.87969,           0.0038296,            0.003175,          0.00028276,            0.007228,            0.007228,            0.007228
                  86,            0.021337,           0.0084204,          0.00096637,             0.98713,                   1,               0.995,             0.77305,           0.0056927,           0.0036635,          0.00026693,            0.007195,            0.007195,            0.007195
                  87,            0.017743,           0.0082817,          0.00089402,              0.9843,                   1,               0.995,              0.8272,           0.0046064,           0.0032389,          0.00028801,            0.007162,            0.007162,            0.007162
                  88,            0.016294,           0.0078511,          0.00081238,             0.97702,                   1,               0.995,             0.91515,           0.0057464,           0.0036326,          0.00033255,            0.007129,            0.007129,            0.007129
                  89,            0.019324,           0.0080256,          0.00075255,             0.97471,                   1,               0.995,             0.88315,           0.0040806,           0.0037158,          0.00038433,            0.007096,            0.007096,            0.007096
                  90,            0.016557,           0.0083179,          0.00077404,             0.97409,                   1,               0.995,             0.84327,           0.0040428,           0.0033125,          0.00039368,            0.007063,            0.007063,            0.007063
                  91,            0.015799,            0.007933,          0.00082802,             0.98253,                   1,               0.995,              0.7743,           0.0091585,           0.0040672,          0.00035248,             0.00703,             0.00703,             0.00703
                  92,            0.016579,           0.0075097,          0.00081915,             0.98226,                   1,               0.995,             0.79236,           0.0058159,           0.0037248,          0.00035744,            0.006997,            0.006997,            0.006997
                  93,            0.016331,           0.0081594,          0.00070344,             0.98151,                   1,               0.995,             0.87766,           0.0041543,            0.003829,           0.0003809,            0.006964,            0.006964,            0.006964
                  94,            0.017242,           0.0072922,          0.00084836,             0.97994,                   1,               0.995,             0.88063,           0.0045441,           0.0034706,          0.00037651,            0.006931,            0.006931,            0.006931
                  95,            0.016745,           0.0078833,          0.00077064,             0.98428,                   1,               0.995,             0.81022,           0.0060523,             0.00372,          0.00037785,            0.006898,            0.006898,            0.006898
                  96,            0.016069,           0.0076688,          0.00066438,              0.9852,                   1,               0.995,             0.87468,           0.0063706,           0.0035671,          0.00037832,            0.006865,            0.006865,            0.006865
                  97,            0.016288,           0.0077969,          0.00065528,             0.98755,                   1,               0.995,             0.75985,           0.0042695,           0.0032236,          0.00035629,            0.006832,            0.006832,            0.006832
                  98,            0.018169,            0.008256,          0.00088113,              0.9874,                   1,               0.995,             0.78787,           0.0090653,            0.003808,          0.00030651,            0.006799,            0.006799,            0.006799
                  99,            0.017165,           0.0087078,          0.00058949,             0.98764,                   1,               0.995,             0.85055,           0.0049691,             0.00339,          0.00030508,            0.006766,            0.006766,            0.006766
                 100,            0.014777,           0.0081135,          0.00053139,             0.98689,                   1,               0.995,             0.86986,            0.005179,           0.0031702,          0.00027466,            0.006733,            0.006733,            0.006733
                 101,            0.015892,           0.0081105,          0.00058187,              0.9868,                   1,               0.995,             0.88418,           0.0052093,           0.0029811,          0.00025196,              0.0067,              0.0067,              0.0067
                 102,            0.016542,           0.0081033,           0.0011096,             0.98697,                   1,               0.995,             0.80036,            0.004372,           0.0029184,          0.00027294,            0.006667,            0.006667,            0.006667
                 103,            0.017141,           0.0074019,          0.00075995,             0.98772,                   1,               0.995,             0.80906,           0.0049115,           0.0032577,          0.00029001,            0.006634,            0.006634,            0.006634
                 104,            0.016078,           0.0076251,          0.00084232,             0.98827,                   1,               0.995,             0.81847,           0.0048601,           0.0037223,          0.00030651,            0.006601,            0.006601,            0.006601
                 105,             0.01631,           0.0075329,          0.00092801,             0.98866,                   1,               0.995,             0.76589,           0.0077357,           0.0035459,          0.00032177,            0.006568,            0.006568,            0.006568
                 106,             0.01262,           0.0067167,           0.0018259,             0.98866,                   1,               0.995,             0.87472,           0.0051041,           0.0029574,          0.00037556,            0.006535,            0.006535,            0.006535
                 107,            0.015249,           0.0072542,           0.0007052,              0.9886,                   1,               0.995,             0.74932,           0.0067233,           0.0029847,          0.00035954,            0.006502,            0.006502,            0.006502
                 108,            0.016521,           0.0077047,          0.00074377,             0.98479,                   1,               0.995,             0.85321,            0.006188,            0.003145,          0.00032148,            0.006469,            0.006469,            0.006469
                 109,             0.01442,           0.0083711,          0.00064247,             0.98098,                   1,               0.995,             0.77822,           0.0066042,           0.0031755,           0.0002923,            0.006436,            0.006436,            0.006436
                 110,            0.015028,           0.0083234,          0.00078621,             0.98544,                   1,               0.995,             0.86019,           0.0041793,           0.0025349,          0.00027437,            0.006403,            0.006403,            0.006403
                 111,            0.016437,           0.0071834,          0.00063774,              0.9816,                   1,               0.995,             0.91076,            0.003884,             0.00271,          0.00026178,             0.00637,             0.00637,             0.00637
                 112,            0.011965,           0.0076032,           0.0010043,             0.98118,                   1,               0.995,             0.86797,           0.0042088,           0.0026553,          0.00027246,            0.006337,            0.006337,            0.006337
                 113,            0.014041,           0.0078315,          0.00065727,             0.98045,                   1,               0.995,             0.84578,           0.0046433,           0.0026202,          0.00028791,            0.006304,            0.006304,            0.006304
                 114,            0.015434,           0.0077694,          0.00077586,             0.98043,                   1,               0.995,             0.84529,            0.004396,           0.0026404,          0.00032024,            0.006271,            0.006271,            0.006271
                 115,            0.016089,           0.0079637,           0.0006656,             0.98095,                   1,               0.995,               0.854,            0.005671,           0.0029681,          0.00032835,            0.006238,            0.006238,            0.006238
                 116,            0.014726,           0.0078665,          0.00084594,             0.97566,                   1,               0.995,             0.87025,           0.0042349,           0.0028448,          0.00037222,            0.006205,            0.006205,            0.006205
                 117,            0.015028,           0.0069307,          0.00069405,             0.97812,                   1,               0.995,             0.86705,           0.0053274,           0.0029479,          0.00037413,            0.006172,            0.006172,            0.006172
                 118,            0.016497,           0.0079807,          0.00070853,             0.98232,                   1,               0.995,             0.86511,           0.0039601,           0.0030832,          0.00035496,            0.006139,            0.006139,            0.006139
                 119,            0.016985,           0.0077854,          0.00062654,              0.9864,                   1,               0.995,             0.82979,            0.006548,           0.0033629,          0.00029335,            0.006106,            0.006106,            0.006106
                 120,            0.015045,           0.0074577,          0.00065353,             0.98837,                   1,               0.995,             0.87262,           0.0035599,           0.0027494,          0.00028868,            0.006073,            0.006073,            0.006073
                 121,            0.015931,           0.0079817,           0.0005231,             0.98817,                   1,               0.995,             0.84488,           0.0046228,           0.0030098,          0.00026741,             0.00604,             0.00604,             0.00604
                 122,            0.015258,           0.0075946,          0.00061832,             0.98865,                   1,               0.995,             0.90125,           0.0047874,           0.0027161,           0.0002471,            0.006007,            0.006007,            0.006007
                 123,            0.016684,           0.0076815,          0.00062563,             0.98637,                   1,               0.995,             0.84474,           0.0053472,           0.0033169,           0.0002737,            0.005974,            0.005974,            0.005974
                 124,               0.015,           0.0075563,          0.00050402,             0.98088,                   1,               0.995,             0.87933,           0.0039466,           0.0032397,          0.00031261,            0.005941,            0.005941,            0.005941
                 125,            0.014217,           0.0069336,          0.00056303,             0.97568,                   1,               0.995,             0.80971,           0.0050022,           0.0028877,          0.00032492,            0.005908,            0.005908,            0.005908
                 126,            0.015171,           0.0077925,          0.00068102,             0.97245,                   1,               0.995,             0.84883,           0.0046702,           0.0028051,          0.00033512,            0.005875,            0.005875,            0.005875
                 127,            0.013463,           0.0070813,          0.00070364,             0.97463,                   1,               0.995,             0.83749,           0.0047717,           0.0029103,          0.00032072,            0.005842,            0.005842,            0.005842
                 128,            0.013354,           0.0068151,           0.0005755,             0.97299,                   1,               0.995,             0.86283,           0.0033121,           0.0028805,          0.00033169,            0.005809,            0.005809,            0.005809
                 129,            0.015807,           0.0079054,          0.00071687,             0.97611,                   1,               0.995,             0.92871,           0.0028123,           0.0025726,          0.00031404,            0.005776,            0.005776,            0.005776
                 130,            0.013876,           0.0069714,          0.00051896,             0.97755,                   1,               0.995,             0.88357,           0.0029927,             0.00298,          0.00028887,            0.005743,            0.005743,            0.005743
                 131,            0.018087,           0.0072251,          0.00074859,              0.9826,                   1,               0.995,             0.89958,           0.0036403,           0.0027024,          0.00025463,             0.00571,             0.00571,             0.00571
                 132,            0.013155,           0.0067803,          0.00051365,             0.98209,                   1,               0.995,             0.80268,           0.0049179,           0.0035109,          0.00023355,            0.005677,            0.005677,            0.005677
                 133,            0.014584,           0.0067934,          0.00063728,             0.98243,                   1,               0.995,             0.82212,            0.006039,           0.0033846,          0.00021467,            0.005644,            0.005644,            0.005644
                 134,            0.014842,            0.007313,          0.00064602,             0.97897,                   1,               0.995,             0.71182,           0.0059276,           0.0028403,          0.00021315,            0.005611,            0.005611,            0.005611
                 135,            0.013507,           0.0068136,          0.00051849,             0.97698,                   1,               0.995,             0.85619,           0.0038141,           0.0024868,          0.00021486,            0.005578,            0.005578,            0.005578
                 136,             0.01181,           0.0065153,          0.00047685,             0.97915,                   1,               0.995,             0.88124,           0.0038184,           0.0024672,          0.00020828,            0.005545,            0.005545,            0.005545
                 137,            0.013527,           0.0072421,          0.00051778,             0.98102,                   1,               0.995,             0.80156,           0.0079364,           0.0031948,           0.0002039,            0.005512,            0.005512,            0.005512
                 138,            0.015078,           0.0071974,          0.00063502,             0.97799,                   1,               0.995,             0.88487,           0.0031514,           0.0026777,           0.0002099,            0.005479,            0.005479,            0.005479
                 139,            0.013972,           0.0068986,          0.00047521,             0.98658,                   1,               0.995,             0.93623,           0.0028458,           0.0024007,          0.00019722,            0.005446,            0.005446,            0.005446
                 140,            0.014264,           0.0068767,           0.0004899,             0.98847,                   1,               0.995,              0.8233,           0.0044292,           0.0024932,          0.00017982,            0.005413,            0.005413,            0.005413
                 141,            0.013655,           0.0071069,           0.0006696,             0.98865,                   1,               0.995,             0.83999,           0.0030583,           0.0022936,          0.00017471,             0.00538,             0.00538,             0.00538
                 142,            0.013886,           0.0071078,          0.00062126,             0.98853,                   1,               0.995,             0.88219,           0.0039817,           0.0030451,           0.0001792,            0.005347,            0.005347,            0.005347
                 143,             0.01324,           0.0069488,          0.00039406,             0.98895,                   1,               0.995,             0.83061,           0.0067678,           0.0033227,          0.00018506,            0.005314,            0.005314,            0.005314
                 144,            0.013247,           0.0069983,          0.00045207,             0.98827,                   1,               0.995,               0.844,           0.0034475,           0.0031157,           0.0002142,            0.005281,            0.005281,            0.005281
                 145,             0.01286,           0.0069245,          0.00041327,             0.98399,                   1,               0.995,             0.84126,           0.0046751,           0.0032778,          0.00024033,            0.005248,            0.005248,            0.005248
                 146,            0.015133,           0.0068688,           0.0006998,             0.97882,                   1,               0.995,             0.87285,           0.0037509,             0.00352,          0.00026512,            0.005215,            0.005215,            0.005215
                 147,            0.013701,           0.0067094,          0.00053361,             0.97565,                   1,               0.995,             0.85911,           0.0042065,           0.0033859,          0.00028048,            0.005182,            0.005182,            0.005182
                 148,            0.011575,           0.0068068,          0.00043366,             0.97356,                   1,               0.995,             0.87454,           0.0036388,             0.00293,          0.00028267,            0.005149,            0.005149,            0.005149
                 149,            0.013146,           0.0069237,          0.00055558,             0.97527,                   1,               0.995,             0.92509,           0.0035636,           0.0026465,          0.00028591,            0.005116,            0.005116,            0.005116
                 150,            0.011266,           0.0061982,          0.00051344,              0.9723,                   1,               0.995,             0.88309,           0.0029188,            0.002854,          0.00028019,            0.005083,            0.005083,            0.005083
                 151,            0.015107,           0.0070602,          0.00043951,             0.97887,                   1,               0.995,             0.93356,           0.0026895,           0.0023801,          0.00025225,             0.00505,             0.00505,             0.00505
                 152,            0.013221,           0.0066077,          0.00039395,             0.97486,                   1,               0.995,             0.91079,           0.0041862,           0.0026011,          0.00023174,            0.005017,            0.005017,            0.005017
                 153,            0.014951,           0.0068669,          0.00053532,             0.97643,                   1,               0.995,             0.88893,           0.0025096,           0.0025454,          0.00021992,            0.004984,            0.004984,            0.004984
                 154,            0.014249,           0.0073475,          0.00049011,             0.97922,             0.99815,               0.995,             0.89037,           0.0041127,           0.0029288,          0.00021315,            0.004951,            0.004951,            0.004951
                 155,            0.014085,           0.0065783,          0.00040993,              0.9798,                   1,               0.995,             0.85684,           0.0033984,            0.002589,          0.00020666,            0.004918,            0.004918,            0.004918
                 156,            0.014894,            0.007498,          0.00069416,             0.98292,                   1,               0.995,             0.88967,           0.0030799,           0.0024034,           0.0002039,            0.004885,            0.004885,            0.004885
                 157,            0.011427,           0.0063487,          0.00038282,             0.98336,                   1,               0.995,             0.91426,           0.0041685,           0.0025227,          0.00019374,            0.004852,            0.004852,            0.004852
                 158,            0.014019,           0.0072875,          0.00057809,             0.98372,                   1,               0.995,             0.89541,           0.0024852,           0.0022906,          0.00019431,            0.004819,            0.004819,            0.004819
                 159,            0.011492,           0.0063444,          0.00039287,             0.98488,                   1,               0.995,             0.95314,           0.0021501,           0.0022928,          0.00020027,            0.004786,            0.004786,            0.004786
                 160,            0.011404,           0.0063797,          0.00052089,             0.98671,                   1,               0.995,             0.83117,           0.0050948,            0.002951,          0.00020494,            0.004753,            0.004753,            0.004753
                 161,            0.011785,           0.0067441,          0.00061272,             0.98603,                   1,               0.995,             0.83655,           0.0051722,           0.0031486,          0.00021257,             0.00472,             0.00472,             0.00472
                 162,            0.012371,            0.006742,          0.00048779,             0.98697,                   1,               0.995,             0.85205,           0.0047242,           0.0030101,          0.00020943,            0.004687,            0.004687,            0.004687
                 163,             0.01225,           0.0067769,          0.00042405,             0.98549,                   1,               0.995,             0.83754,           0.0040033,           0.0031891,          0.00021362,            0.004654,            0.004654,            0.004654
