               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.021608,           0.0044544,            0.007003,              0.9486,             0.95937,             0.99091,             0.84007,            0.016973,           0.0029032,           0.0041383,            0.008119,            0.008119,            0.008119
                  59,            0.021198,           0.0041801,           0.0075422,             0.95003,             0.96023,             0.98573,             0.80019,            0.015694,           0.0028841,           0.0038956,            0.008086,            0.008086,            0.008086
                  60,            0.020718,           0.0041424,           0.0070145,             0.97063,             0.95937,             0.98266,             0.83956,            0.013318,           0.0027274,           0.0043358,            0.008053,            0.008053,            0.008053
                  61,            0.020083,           0.0043594,            0.006968,             0.91816,             0.94792,             0.98271,             0.72487,            0.020685,           0.0029042,           0.0038826,             0.00802,             0.00802,             0.00802
                  62,            0.021159,           0.0045638,           0.0065003,             0.94585,             0.95937,             0.97605,             0.82502,            0.014413,            0.002776,           0.0037681,            0.007987,            0.007987,            0.007987
                  63,            0.021104,           0.0042816,           0.0063324,             0.94742,             0.94772,             0.97017,             0.77081,            0.015556,           0.0030509,           0.0040561,            0.007954,            0.007954,            0.007954
                  64,             0.02139,           0.0045834,           0.0079958,             0.93176,             0.96825,             0.96755,             0.81072,            0.014385,           0.0030715,           0.0040259,            0.007921,            0.007921,            0.007921
                  65,            0.021511,            0.004368,            0.007671,             0.94418,             0.95488,             0.97952,             0.78827,             0.01728,           0.0029718,           0.0039481,            0.007888,            0.007888,            0.007888
                  66,             0.02229,           0.0044992,           0.0057956,             0.96151,             0.96233,             0.97642,             0.80529,            0.013891,            0.002672,           0.0037204,            0.007855,            0.007855,            0.007855
                  67,             0.02007,            0.004156,            0.006712,             0.95055,             0.95937,              0.9821,              0.7749,            0.016629,           0.0027763,           0.0037484,            0.007822,            0.007822,            0.007822
                  68,            0.020908,           0.0041504,           0.0063625,             0.95137,             0.96127,             0.97728,             0.77627,            0.018163,           0.0028707,           0.0037796,            0.007789,            0.007789,            0.007789
                  69,             0.02126,           0.0045802,           0.0073409,             0.95236,             0.95343,             0.97849,             0.80295,            0.015194,           0.0026841,           0.0039728,            0.007756,            0.007756,            0.007756
                  70,            0.019447,           0.0041734,           0.0077301,             0.91185,             0.96027,             0.97375,             0.78896,            0.013887,            0.002698,           0.0036357,            0.007723,            0.007723,            0.007723
                  71,            0.019505,           0.0044242,           0.0076751,             0.93095,             0.95491,             0.96877,             0.74868,            0.015955,           0.0028931,           0.0031805,             0.00769,             0.00769,             0.00769
                  72,            0.019847,           0.0040114,           0.0054667,             0.94865,             0.95937,             0.97915,             0.80564,            0.015403,           0.0027056,           0.0032177,            0.007657,            0.007657,            0.007657
                  73,            0.020651,           0.0043671,           0.0063459,              0.9672,             0.95937,             0.98525,             0.83173,            0.013659,           0.0027812,           0.0034341,            0.007624,            0.007624,            0.007624
                  74,            0.020427,           0.0041887,           0.0066617,             0.94506,             0.95682,             0.98981,             0.79873,            0.016204,           0.0027733,           0.0044046,            0.007591,            0.007591,            0.007591
                  75,             0.01995,           0.0043866,           0.0074601,             0.97678,              0.9626,             0.98062,              0.8271,            0.016033,           0.0028699,           0.0035543,            0.007558,            0.007558,            0.007558
                  76,            0.019844,           0.0042024,           0.0058545,             0.94735,             0.94844,              0.9584,             0.78526,            0.016356,           0.0028499,           0.0035913,            0.007525,            0.007525,            0.007525
                  77,            0.019115,           0.0041238,           0.0053779,             0.95762,             0.95882,             0.97818,             0.81297,             0.01275,           0.0027576,           0.0034499,            0.007492,            0.007492,            0.007492
                  78,             0.01926,           0.0042702,           0.0071106,             0.96118,             0.95937,             0.98335,             0.79877,            0.015455,           0.0030094,           0.0041132,            0.007459,            0.007459,            0.007459
                  79,            0.018196,           0.0039958,           0.0064299,             0.95998,             0.95579,             0.97492,             0.82606,            0.015436,           0.0030109,           0.0050733,            0.007426,            0.007426,            0.007426
                  80,            0.018566,           0.0040237,           0.0067226,             0.95175,             0.95937,              0.9744,              0.7899,             0.01461,           0.0031543,           0.0034366,            0.007393,            0.007393,            0.007393
                  81,            0.020463,           0.0039665,            0.005949,             0.94963,             0.95937,             0.97921,              0.7595,            0.015076,           0.0030574,           0.0032137,             0.00736,             0.00736,             0.00736
                  82,            0.019254,           0.0040674,           0.0060349,              0.9707,             0.94271,             0.99012,             0.85583,            0.012559,           0.0030455,           0.0031425,            0.007327,            0.007327,            0.007327
                  83,            0.018837,           0.0039189,           0.0058442,             0.95583,             0.95937,             0.99091,             0.81045,            0.015735,           0.0029952,           0.0032409,            0.007294,            0.007294,            0.007294
                  84,            0.018931,           0.0041744,           0.0054539,             0.95788,             0.95779,             0.97553,             0.81344,            0.012737,           0.0028824,           0.0031374,            0.007261,            0.007261,            0.007261
                  85,            0.017758,           0.0041654,           0.0060127,             0.95692,             0.95287,             0.99012,             0.84945,            0.012201,           0.0025989,           0.0031246,            0.007228,            0.007228,            0.007228
                  86,            0.017903,            0.003824,           0.0052575,             0.97577,             0.95937,             0.97759,             0.80897,            0.016016,           0.0027812,           0.0030739,            0.007195,            0.007195,            0.007195
                  87,            0.018385,             0.00396,           0.0056407,             0.97191,             0.95366,             0.97762,              0.8343,            0.014302,           0.0026628,           0.0031672,            0.007162,            0.007162,            0.007162
                  88,            0.018612,           0.0038214,           0.0047572,             0.95568,             0.95937,             0.97339,             0.81484,             0.01602,           0.0027912,           0.0031261,            0.007129,            0.007129,            0.007129
                  89,            0.018523,           0.0039915,           0.0058319,              0.9528,             0.95937,             0.98457,             0.81873,            0.015777,            0.002839,           0.0034114,            0.007096,            0.007096,            0.007096
                  90,            0.018123,           0.0038242,           0.0061398,             0.96871,             0.95937,             0.98981,             0.83325,             0.01464,           0.0028529,           0.0032291,            0.007063,            0.007063,            0.007063
                  91,            0.018204,           0.0041826,           0.0063447,             0.95063,             0.96102,             0.98469,             0.79523,            0.016796,           0.0029157,           0.0031183,             0.00703,             0.00703,             0.00703
                  92,            0.018773,           0.0037739,           0.0067278,             0.94658,              0.9594,             0.99184,             0.82004,            0.014687,            0.002854,           0.0033868,            0.006997,            0.006997,            0.006997
                  93,            0.018275,           0.0038861,           0.0061346,             0.97371,             0.95937,             0.98973,             0.80136,            0.015523,           0.0028424,           0.0030334,            0.006964,            0.006964,            0.006964
                  94,            0.016937,           0.0039144,           0.0053823,             0.95675,             0.95937,              0.9713,             0.83227,            0.014342,           0.0027958,           0.0030958,            0.006931,            0.006931,            0.006931
                  95,            0.017929,           0.0041429,           0.0046389,               0.947,             0.95937,             0.97162,             0.79612,            0.013132,           0.0029125,           0.0030954,            0.006898,            0.006898,            0.006898
                  96,            0.018055,           0.0039299,           0.0052339,             0.94216,             0.95937,             0.97412,             0.83181,            0.015362,            0.002974,           0.0032102,            0.006865,            0.006865,            0.006865
                  97,            0.018993,           0.0038556,           0.0058352,             0.94786,             0.95937,             0.97157,             0.82293,            0.014752,           0.0029922,           0.0032772,            0.006832,            0.006832,            0.006832
                  98,            0.018201,           0.0039236,           0.0047299,             0.95054,             0.95402,             0.96786,             0.84076,            0.012316,           0.0027406,           0.0031046,            0.006799,            0.006799,            0.006799
                  99,            0.018257,           0.0039652,           0.0050049,             0.94083,             0.95937,             0.96935,             0.81134,            0.015146,           0.0028799,           0.0033572,            0.006766,            0.006766,            0.006766
                 100,            0.017661,           0.0038496,           0.0043333,             0.94511,             0.94248,             0.97626,             0.83901,            0.012307,           0.0028805,           0.0032299,            0.006733,            0.006733,            0.006733
                 101,            0.017828,           0.0038837,            0.005877,             0.91167,             0.93745,             0.97012,             0.80748,            0.013415,           0.0028471,           0.0040652,              0.0067,              0.0067,              0.0067
                 102,            0.016606,           0.0039408,           0.0063321,              0.9494,             0.95851,             0.98447,             0.81445,            0.015535,           0.0029123,           0.0031605,            0.006667,            0.006667,            0.006667
                 103,            0.016811,           0.0038626,           0.0051588,             0.97985,             0.94271,             0.98901,             0.85821,             0.01457,            0.002678,           0.0026464,            0.006634,            0.006634,            0.006634
                 104,            0.016996,           0.0039578,           0.0052658,             0.92567,             0.96873,              0.9874,             0.84537,             0.01229,            0.002643,           0.0024639,            0.006601,            0.006601,            0.006601
                 105,            0.017438,           0.0038418,           0.0054458,              0.9499,             0.96355,              0.9899,             0.82799,            0.013786,           0.0026826,           0.0030322,            0.006568,            0.006568,            0.006568
                 106,            0.016987,           0.0038507,             0.00515,             0.92895,             0.94534,              0.9899,             0.87372,            0.012886,            0.002946,           0.0027376,            0.006535,            0.006535,            0.006535
                 107,            0.017443,            0.004019,           0.0056301,             0.96137,              0.9355,             0.97641,             0.85033,            0.012813,           0.0030307,           0.0025618,            0.006502,            0.006502,            0.006502
                 108,            0.016847,           0.0037317,           0.0042678,             0.98228,             0.93769,             0.98153,             0.83308,            0.015087,           0.0028409,            0.002504,            0.006469,            0.006469,            0.006469
                 109,            0.017736,           0.0038023,            0.005387,             0.93313,             0.98324,             0.98093,             0.82534,            0.012585,           0.0025865,            0.002715,            0.006436,            0.006436,            0.006436
                 110,            0.015639,           0.0035807,           0.0047412,             0.97804,             0.93064,             0.98795,             0.87615,            0.011958,            0.002466,            0.002632,            0.006403,            0.006403,            0.006403
                 111,            0.017139,           0.0037953,           0.0042806,             0.98558,             0.97733,               0.995,             0.86251,            0.013135,           0.0024721,           0.0019562,             0.00637,             0.00637,             0.00637
                 112,            0.015807,           0.0036689,           0.0054822,             0.98052,             0.94271,              0.9877,             0.83731,            0.011764,           0.0027009,            0.002304,            0.006337,            0.006337,            0.006337
                 113,            0.017119,           0.0037555,           0.0057398,             0.98451,             0.95895,              0.9827,             0.85826,            0.011657,           0.0026899,            0.002343,            0.006304,            0.006304,            0.006304
                 114,            0.017179,           0.0037554,           0.0044412,             0.97314,             0.96823,             0.98421,             0.84176,            0.012413,           0.0026061,            0.002788,            0.006271,            0.006271,            0.006271
                 115,            0.016765,           0.0036573,           0.0044668,             0.99408,             0.96093,               0.995,             0.88572,            0.011449,           0.0023065,           0.0023922,            0.006238,            0.006238,            0.006238
                 116,            0.016564,           0.0036786,           0.0046738,             0.96262,             0.96956,              0.9899,              0.8388,            0.014386,           0.0026677,           0.0023304,            0.006205,            0.006205,            0.006205
                 117,            0.016061,           0.0036046,           0.0051369,             0.98897,             0.94422,              0.9899,             0.87172,            0.011671,            0.002557,           0.0020908,            0.006172,            0.006172,            0.006172
                 118,            0.015253,           0.0037818,           0.0055354,             0.98661,             0.94271,             0.97995,              0.8462,             0.01275,           0.0025839,           0.0021354,            0.006139,            0.006139,            0.006139
                 119,            0.016176,           0.0035933,           0.0052338,              0.9778,             0.96248,             0.98906,             0.88393,            0.011241,            0.002481,            0.002009,            0.006106,            0.006106,            0.006106
                 120,            0.016298,           0.0039765,           0.0048568,             0.97707,             0.96921,             0.99412,             0.88454,            0.011409,           0.0024133,           0.0019811,            0.006073,            0.006073,            0.006073
                 121,            0.016591,           0.0036763,            0.004365,             0.97514,             0.97785,               0.995,             0.86854,            0.011814,           0.0025668,           0.0018142,             0.00604,             0.00604,             0.00604
                 122,            0.015762,           0.0036253,           0.0044327,             0.96155,             0.93029,             0.98033,             0.84736,            0.012466,           0.0026054,           0.0024349,            0.006007,            0.006007,            0.006007
                 123,            0.016205,            0.003433,           0.0045063,             0.94591,              0.9724,             0.98045,             0.83553,            0.013098,           0.0027636,           0.0024919,            0.005974,            0.005974,            0.005974
                 124,            0.015859,           0.0036284,           0.0043383,             0.98365,             0.94271,             0.99012,             0.85271,            0.011422,           0.0026024,           0.0020872,            0.005941,            0.005941,            0.005941
                 125,             0.01587,            0.003869,           0.0044001,             0.97598,             0.94722,             0.99184,             0.87097,            0.012736,           0.0026041,           0.0017764,            0.005908,            0.005908,            0.005908
                 126,            0.015855,           0.0036839,           0.0040009,             0.97348,             0.96467,             0.98048,             0.85618,            0.011645,           0.0024782,           0.0020694,            0.005875,            0.005875,            0.005875
                 127,            0.015723,           0.0036553,           0.0052667,             0.95439,             0.99528,             0.99273,             0.86888,            0.011725,           0.0024748,           0.0016066,            0.005842,            0.005842,            0.005842
                 128,            0.015967,           0.0034602,           0.0051424,             0.96489,             0.96119,              0.9899,             0.85968,            0.012784,           0.0024652,            0.002572,            0.005809,            0.005809,            0.005809
                 129,            0.015394,           0.0035354,           0.0046249,              0.9644,             0.94271,             0.97523,             0.85799,            0.011321,           0.0026516,           0.0023429,            0.005776,            0.005776,            0.005776
                 130,            0.015547,           0.0036413,           0.0044553,              0.9773,             0.93564,             0.97822,             0.84664,            0.012307,           0.0029519,           0.0026427,            0.005743,            0.005743,            0.005743
                 131,            0.015299,           0.0033365,           0.0035598,              0.9711,             0.93535,             0.97735,             0.86539,            0.011361,           0.0029764,           0.0026568,             0.00571,             0.00571,             0.00571
                 132,            0.016064,           0.0033581,            0.003917,             0.94274,              0.9429,             0.95917,             0.83249,            0.012287,           0.0031034,           0.0025365,            0.005677,            0.005677,            0.005677
                 133,            0.015207,           0.0035382,            0.004314,             0.92195,             0.97989,             0.95931,             0.86051,            0.011648,           0.0027178,            0.002245,            0.005644,            0.005644,            0.005644
                 134,            0.015489,           0.0037158,           0.0035523,              0.9398,             0.96754,              0.9754,             0.84328,             0.01245,           0.0026863,           0.0025572,            0.005611,            0.005611,            0.005611
                 135,            0.014349,           0.0034636,           0.0044148,                0.95,             0.94872,                0.98,             0.83517,            0.012948,           0.0025371,           0.0026178,            0.005578,            0.005578,            0.005578
                 136,             0.01555,           0.0037384,           0.0037395,             0.95841,             0.94271,             0.98901,             0.87329,            0.011598,           0.0025657,           0.0021695,            0.005545,            0.005545,            0.005545
                 137,            0.015579,           0.0038598,           0.0034568,             0.95815,             0.94271,             0.99091,             0.88083,             0.01117,            0.002588,            0.001783,            0.005512,            0.005512,            0.005512
                 138,            0.014577,           0.0033914,           0.0033887,             0.93375,             0.97747,             0.98497,             0.87687,            0.011122,           0.0024047,           0.0022454,            0.005479,            0.005479,            0.005479
                 139,            0.015104,           0.0034843,           0.0038227,             0.96817,             0.96875,             0.97821,             0.86861,            0.010996,           0.0022627,           0.0016359,            0.005446,            0.005446,            0.005446
                 140,             0.01349,           0.0033871,           0.0043288,             0.96738,             0.96119,             0.99273,             0.88326,            0.010376,           0.0021773,           0.0013791,            0.005413,            0.005413,            0.005413
                 141,            0.014574,           0.0036951,            0.003933,             0.95625,             0.94655,             0.99184,             0.87711,            0.010589,           0.0022869,           0.0014148,             0.00538,             0.00538,             0.00538
                 142,            0.014726,           0.0033782,           0.0030553,             0.95653,             0.98829,             0.99412,             0.84547,            0.010856,           0.0023457,           0.0014976,            0.005347,            0.005347,            0.005347
                 143,            0.014934,           0.0035948,           0.0042531,             0.93485,             0.98271,             0.99324,              0.8885,            0.010918,           0.0023253,           0.0024651,            0.005314,            0.005314,            0.005314
                 144,            0.013887,           0.0034166,           0.0062771,             0.95909,             0.98591,               0.995,             0.88428,            0.011526,           0.0023028,           0.0017425,            0.005281,            0.005281,            0.005281
                 145,            0.014521,           0.0036748,           0.0041634,             0.96571,             0.96876,             0.99412,             0.87518,            0.011807,           0.0022349,           0.0021525,            0.005248,            0.005248,            0.005248
                 146,            0.013804,           0.0032321,            0.004398,             0.98085,             0.95177,             0.99273,             0.87863,            0.011066,            0.002306,           0.0018341,            0.005215,            0.005215,            0.005215
                 147,            0.014069,           0.0034812,           0.0042495,             0.95817,             0.95937,             0.99184,             0.88297,            0.010963,           0.0024987,           0.0024667,            0.005182,            0.005182,            0.005182
                 148,            0.014311,           0.0035437,           0.0045726,             0.93326,               0.975,             0.98869,             0.88418,            0.011651,           0.0025342,            0.002632,            0.005149,            0.005149,            0.005149
                 149,            0.013837,           0.0031767,            0.003476,             0.95644,             0.94986,             0.97366,             0.85294,            0.010808,           0.0022188,           0.0023427,            0.005116,            0.005116,            0.005116
                 150,            0.014152,           0.0032516,           0.0029856,             0.95607,             0.95081,             0.98136,             0.88569,             0.01221,           0.0023693,           0.0025113,            0.005083,            0.005083,            0.005083
                 151,            0.014716,           0.0035581,           0.0034601,             0.91438,             0.99806,             0.98642,             0.86884,            0.010416,           0.0023749,           0.0025151,             0.00505,             0.00505,             0.00505
                 152,             0.01454,           0.0033382,           0.0040451,             0.98255,             0.99427,               0.995,             0.88371,            0.011996,           0.0024145,           0.0013309,            0.005017,            0.005017,            0.005017
                 153,            0.014361,           0.0035906,           0.0044457,             0.99013,             0.99666,               0.995,             0.87165,            0.011756,           0.0024785,           0.0013361,            0.004984,            0.004984,            0.004984
                 154,            0.014919,           0.0033311,           0.0035905,             0.98845,             0.96779,             0.99412,             0.86991,            0.011437,           0.0024819,           0.0011754,            0.004951,            0.004951,            0.004951
                 155,            0.014184,           0.0032413,           0.0029692,             0.98432,             0.96236,             0.99412,             0.89567,            0.011019,           0.0022859,           0.0013721,            0.004918,            0.004918,            0.004918
                 156,            0.014276,           0.0032756,           0.0031331,              0.9801,             0.96772,               0.995,             0.89499,            0.010317,           0.0023243,           0.0012819,            0.004885,            0.004885,            0.004885
                 157,            0.013977,           0.0032812,             0.00355,             0.95141,             0.95937,             0.98503,               0.895,            0.010908,           0.0024194,            0.002484,            0.004852,            0.004852,            0.004852
                 158,            0.013475,            0.003264,           0.0030681,             0.93934,             0.98654,               0.995,             0.89699,            0.010495,           0.0023445,           0.0016312,            0.004819,            0.004819,            0.004819
                 159,            0.013424,           0.0032413,           0.0030958,             0.97039,             0.98688,               0.995,             0.86871,            0.010684,           0.0024515,          0.00084245,            0.004786,            0.004786,            0.004786
                 160,            0.014056,           0.0033564,           0.0030023,               0.969,              0.9835,             0.98662,             0.88122,            0.010778,           0.0024915,           0.0010878,            0.004753,            0.004753,            0.004753
